school_id,region_code,full_division_code,full_municipality_code,treatment_status,time_point,grade,level_group,reading_category,student_count,english_assessed,percent_of_english_assessed
301995,5,503,50310,Control,BoSY,Grade 7,2-level,instructional,34,63,53.96825396825397
309702,5,503,50325,Control,BoSY,Grade 7,2-level,instructional,13,257,5.058365758754864
501020,5,503,50310,Control,BoSY,Grade 7,2-level,instructional,0,33,0
309743,5,503,50332,Control,BoSY,Grade 7,2-level,instructional,7,115,6.086956521739131
301816,5,501,50101,Control,BoSY,Grade 7,2-level,instructional,6,122,4.918032786885246
302054,5,503,50315,Control,BoSY,Grade 7,2-level,instructional,26,112,23.214285714285715
301862,5,507,50701,Control,BoSY,Grade 7,2-level,instructional,5,247,2.0242914979757085
502477,5,501,50108,Control,BoSY,Grade 7,2-level,instructional,10,26,38.46153846153846
302283,5,513,51301,Control,BoSY,Grade 7,2-level,instructional,13,333,3.903903903903904
301900,5,502,50206,Control,BoSY,Grade 7,2-level,instructional,12,71,16.901408450704224
302123,5,508,50808,Control,BoSY,Grade 7,2-level,instructional,1,81,1.2345679012345678
309512,5,501,50110,Control,BoSY,Grade 7,2-level,instructional,2,50,4
302284,5,513,51301,Control,BoSY,Grade 7,2-level,instructional,4,181,2.2099447513812156
500034,5,508,50819,Control,BoSY,Grade 7,2-level,instructional,0,37,0
302043,5,503,50305,Control,BoSY,Grade 7,2-level,instructional,15,213,7.042253521126761
302182,5,511,51107,Control,BoSY,Grade 7,2-level,instructional,7,90,7.777777777777778
301986,5,503,50334,Control,BoSY,Grade 7,2-level,instructional,13,206,6.310679611650485
302109,5,508,50817,Control,BoSY,Grade 7,2-level,instructional,32,240,13.333333333333334
302061,5,503,50311,Control,BoSY,Grade 7,2-level,instructional,6,82,7.317073170731708
309931,5,508,50802,Control,BoSY,Grade 7,2-level,instructional,3,87,3.4482758620689653
301984,5,503,50331,Control,BoSY,Grade 7,2-level,instructional,14,225,6.222222222222222
302156,5,508,50803,Control,BoSY,Grade 7,2-level,instructional,51,101,50.495049504950494
309705,5,503,50330,Control,BoSY,Grade 7,2-level,instructional,5,87,5.747126436781609
500165,5,508,50804,Control,BoSY,Grade 7,2-level,instructional,1,51,1.9607843137254901
301930,5,503,50328,Control,BoSY,Grade 7,2-level,instructional,8,99,8.080808080808081
302177,5,508,50806,Control,BoSY,Grade 7,2-level,instructional,18,114,15.789473684210526
302282,5,513,51301,Control,BoSY,Grade 7,2-level,instructional,45,328,13.71951219512195
502615,5,508,50802,Control,BoSY,Grade 7,2-level,instructional,1,22,4.545454545454546
302263,5,506,50601,Control,BoSY,Grade 7,2-level,instructional,2,66,3.0303030303030303
301826,5,501,50103,Control,BoSY,Grade 7,2-level,instructional,5,56,8.928571428571429
305750,5,513,51301,Control,BoSY,Grade 7,2-level,instructional,2,66,3.0303030303030303
301870,5,501,50110,Control,BoSY,Grade 7,2-level,instructional,4,124,3.225806451612903
302039,5,503,50316,Control,BoSY,Grade 7,2-level,instructional,18,322,5.590062111801243
301868,5,501,50112,Control,BoSY,Grade 7,2-level,instructional,3,227,1.3215859030837005
301963,5,503,50316,Control,BoSY,Grade 7,2-level,instructional,59,219,26.940639269406393
340567,15,1505,150501,Treatment,BoSY,Grade 7,2-level,instructional,12,267,4.49438202247191
320606,15,1515,151502,Treatment,BoSY,Grade 7,2-level,instructional,83,315,26.349206349206348
320202,15,1511,151101,Treatment,BoSY,Grade 7,2-level,instructional,10,161,6.211180124223603
305310,15,1507,150703,Treatment,BoSY,Grade 7,2-level,instructional,44,304,14.473684210526315
305418,15,1513,151301,Treatment,BoSY,Grade 7,2-level,instructional,134,1277,10.493343774471418
500565,15,1515,151502,Treatment,BoSY,Grade 7,2-level,instructional,125,947,13.199577613516368
301258,4,413,41308,Treatment,BoSY,Grade 7,2-level,instructional,79,548,14.416058394160585
301214,4,411,41101,Treatment,BoSY,Grade 7,2-level,instructional,71,646,10.990712074303406
301497,4,414,41401,Treatment,BoSY,Grade 7,2-level,instructional,88,444,19.81981981981982
305411,15,1515,151502,Treatment,BoSY,Grade 7,2-level,instructional,90,693,12.987012987012987
305420,15,1513,151301,Treatment,BoSY,Grade 7,2-level,instructional,139,1407,9.879175550817342
301231,4,413,41302,Control,BoSY,Grade 7,2-level,instructional,45,236,19.06779661016949
301188,4,402,40201,Control,BoSY,Grade 7,2-level,instructional,118,714,16.526610644257705
307913,4,413,41309,Control,BoSY,Grade 7,2-level,instructional,5,351,1.4245014245014245
500566,15,1507,150710,Control,BoSY,Grade 7,2-level,instructional,149,713,20.897615708274895
305453,15,1510,151001,Control,BoSY,Grade 7,2-level,instructional,147,891,16.4983164983165
305311,15,1507,150702,Control,BoSY,Grade 7,2-level,instructional,27,288,9.375
301425,4,401,40101,Control,BoSY,Grade 7,2-level,instructional,124,1052,11.787072243346008
301202,4,408,40812,Control,BoSY,Grade 7,2-level,instructional,24,432,5.555555555555555
305412,15,1515,151502,Control,BoSY,Grade 7,2-level,instructional,313,1188,26.346801346801346
308105,4,417,41703,Control,BoSY,Grade 7,2-level,instructional,112,906,12.362030905077262
305341,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,90,1278,7.042253521126761
319604,15,1512,151201,Control,BoSY,Grade 7,2-level,instructional,20,395,5.063291139240507
305568,15,1516,151601,Control,BoSY,Grade 7,2-level,instructional,47,469,10.021321961620469
305434,15,1503,150301,Control,BoSY,Grade 7,2-level,instructional,142,967,14.68459152016546
301464,4,417,41710,Control,BoSY,Grade 7,2-level,instructional,122,651,18.740399385560675
305461,15,1515,151502,Control,BoSY,Grade 7,2-level,instructional,104,327,31.804281345565748
305384,15,1501,150101,Control,BoSY,Grade 7,2-level,instructional,27,490,5.510204081632653
301143,4,421,42101,Control,BoSY,Grade 7,2-level,instructional,296,1302,22.73425499231951
305340,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,110,1372,8.017492711370263
305302,15,1507,150709,Treatment,BoSY,Grade 7,2-level,instructional,84,1136,7.394366197183099
308103,4,417,41712,Control,BoSY,Grade 7,2-level,instructional,76,406,18.7192118226601
308130,4,417,41711,Control,BoSY,Grade 7,2-level,instructional,68,184,36.95652173913044
301227,4,420,42001,Control,BoSY,Grade 7,2-level,instructional,285,1520,18.75
305334,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,23,605,3.8016528925619837
305367,15,1512,151201,Control,BoSY,Grade 7,2-level,instructional,139,1192,11.661073825503356
305635,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,130,515,25.24271844660194
301218,4,408,40814,Control,BoSY,Grade 7,2-level,instructional,498,2259,22.04515272244356
308501,4,415,41501,Control,BoSY,Grade 7,2-level,instructional,88,724,12.154696132596685
500332,15,1506,150601,Control,BoSY,Grade 7,2-level,instructional,56,316,17.72151898734177
305471,15,1509,150901,Control,BoSY,Grade 7,2-level,instructional,160,1010,15.841584158415841
305376,15,1501,150101,Treatment,BoSY,Grade 7,2-level,instructional,95,890,10.674157303370787
301432,4,417,41705,Control,BoSY,Grade 7,2-level,instructional,88,662,13.293051359516616
305459,15,1515,151502,Control,BoSY,Grade 7,2-level,instructional,97,960,10.104166666666666
305313,15,1507,150708,Control,BoSY,Grade 7,2-level,instructional,157,653,24.042879019908117
301186,4,410,41001,Control,BoSY,Grade 7,2-level,instructional,232,2124,10.922787193973635
301184,4,410,41001,Control,BoSY,Grade 7,2-level,instructional,235,1318,17.830045523520486
305295,15,1507,150710,Control,BoSY,Grade 7,2-level,instructional,90,1345,6.691449814126394
301416,4,422,42201,Control,BoSY,Grade 7,2-level,instructional,86,207,41.54589371980676
305450,15,1505,150501,Treatment,BoSY,Grade 7,2-level,instructional,51,482,10.58091286307054
301403,4,416,41606,Control,BoSY,Grade 7,2-level,instructional,112,584,19.17808219178082
301451,4,417,41708,Control,BoSY,Grade 7,2-level,instructional,13,370,3.5135135135135136
305338,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,98,856,11.448598130841122
301257,4,413,41312,Control,BoSY,Grade 7,2-level,instructional,412,2100,19.61904761904762
305416,15,1513,151301,Control,BoSY,Grade 7,2-level,instructional,132,1038,12.716763005780347
305337,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,495,2523,19.619500594530322
305353,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,46,394,11.6751269035533
301197,4,408,40812,Control,BoSY,Grade 7,2-level,instructional,63,442,14.253393665158372
301236,4,413,41308,Treatment,BoSY,Grade 7,2-level,instructional,23,341,6.744868035190616
305444,15,1516,151601,Control,BoSY,Grade 7,2-level,instructional,65,463,14.038876889848812
320306,15,1503,150301,Control,BoSY,Grade 7,2-level,instructional,143,878,16.287015945330296
301489,4,414,41401,Control,BoSY,Grade 7,2-level,instructional,36,403,8.933002481389579
301507,4,418,41801,Control,BoSY,Grade 7,2-level,instructional,20,130,15.384615384615385
301456,4,417,41710,Control,BoSY,Grade 7,2-level,instructional,87,619,14.054927302100161
301238,4,413,41303,Control,BoSY,Grade 7,2-level,instructional,46,621,7.407407407407407
305438,15,1516,151601,Control,BoSY,Grade 7,2-level,instructional,223,908,24.559471365638768
305324,15,1514,151401,Control,BoSY,Grade 7,2-level,instructional,58,270,21.48148148148148
305454,15,1510,151001,Control,BoSY,Grade 7,2-level,instructional,10,139,7.1942446043165464
308122,4,417,41708,Control,BoSY,Grade 7,2-level,instructional,47,236,19.915254237288135
301508,4,418,41801,Control,BoSY,Grade 7,2-level,instructional,24,311,7.717041800643087
305465,15,1515,151502,Control,BoSY,Grade 7,2-level,instructional,88,813,10.824108241082412
305428,15,1511,151101,Control,BoSY,Grade 7,2-level,instructional,33,412,8.009708737864077
301175,4,408,40807,Control,BoSY,Grade 7,2-level,instructional,8,700,1.1428571428571428
301437,4,417,41704,Control,BoSY,Grade 7,2-level,instructional,105,1034,10.154738878143133
320204,15,1511,151101,Control,BoSY,Grade 7,2-level,instructional,49,595,8.235294117647058
305447,15,1505,150501,Control,BoSY,Grade 7,2-level,instructional,14,764,1.8324607329842932
301438,4,417,41704,Control,BoSY,Grade 7,2-level,instructional,30,538,5.5762081784386615
308135,4,417,41708,Control,BoSY,Grade 7,2-level,instructional,17,488,3.4836065573770494
301418,4,401,40101,Control,BoSY,Grade 7,2-level,instructional,249,3463,7.190297429974011
305288,15,1507,150710,Control,BoSY,Grade 7,2-level,instructional,65,704,9.232954545454545
301265,4,413,41301,Control,BoSY,Grade 7,2-level,instructional,27,412,6.553398058252427
305442,15,1516,151601,Control,BoSY,Grade 7,2-level,instructional,21,270,7.777777777777778
500339,15,1505,150501,Control,BoSY,Grade 7,2-level,instructional,54,369,14.634146341463415
305435,15,1503,150301,Control,BoSY,Grade 7,2-level,instructional,45,474,9.49367088607595
308134,4,417,41708,Control,BoSY,Grade 7,2-level,instructional,54,643,8.398133748055988
305452,15,1505,150501,Control,BoSY,Grade 7,2-level,instructional,133,693,19.19191919191919
312330,7,703,70308,Treatment,BoSY,Grade 7,2-level,instructional,6,88,6.818181818181818
305710,7,703,70302,Treatment,BoSY,Grade 7,2-level,instructional,23,86,26.74418604651163
305655,11,1101,110101,Treatment,BoSY,Grade 7,2-level,instructional,10,27,37.03703703703704
305581,7,703,70303,Treatment,BoSY,Grade 7,2-level,instructional,2,46,4.3478260869565215
303130,7,703,70309,Treatment,BoSY,Grade 7,2-level,instructional,4,196,2.0408163265306123
312354,7,703,70309,Treatment,BoSY,Grade 7,2-level,instructional,5,28,17.857142857142858
305849,11,1105,110503,Treatment,BoSY,Grade 7,2-level,instructional,13,37,35.13513513513514
305500,11,1101,110101,Treatment,BoSY,Grade 7,2-level,instructional,1,36,2.7777777777777777
312355,7,703,70304,Treatment,BoSY,Grade 7,2-level,instructional,6,38,15.789473684210526
501903,11,1110,111001,Treatment,BoSY,Grade 7,2-level,instructional,4,30,13.333333333333334
500665,7,705,70527,Control,BoSY,Grade 7,2-level,instructional,7,107,6.542056074766355
312462,7,705,70520,Control,BoSY,Grade 7,2-level,instructional,1,16,6.25
306038,11,1102,110202,Control,BoSY,Grade 7,2-level,instructional,0,33,0
500221,7,705,70527,Control,BoSY,Grade 7,2-level,instructional,4,22,18.181818181818183
500744,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,9,55,16.363636363636363
305884,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,43,125,34.4
303170,7,709,70901,Control,BoSY,Grade 7,2-level,instructional,5,51,9.803921568627452
500787,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,5,49,10.204081632653061
500667,7,705,70528,Control,BoSY,Grade 7,2-level,instructional,14,72,19.444444444444443
501071,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,1,25,4
303046,7,705,70527,Control,BoSY,Grade 7,2-level,instructional,28,84,33.333333333333336
325303,7,707,70701,Control,BoSY,Grade 7,2-level,instructional,3,85,3.5294117647058822
500208,7,703,70305,Control,BoSY,Grade 7,2-level,instructional,4,19,21.05263157894737
312401,7,705,70525,Control,BoSY,Grade 7,2-level,instructional,0,116,0
303136,7,706,70601,Control,BoSY,Grade 7,2-level,instructional,13,111,11.711711711711711
312435,7,707,70701,Control,BoSY,Grade 7,2-level,instructional,1,54,1.8518518518518519
502186,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,0,19,0
500782,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,30,291,10.309278350515465
306086,11,1106,110606,Control,BoSY,Grade 7,2-level,instructional,3,18,16.666666666666668
305755,7,705,70529,Control,BoSY,Grade 7,2-level,instructional,18,138,13.043478260869565
305665,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,0,25,0
501635,7,703,70301,Control,BoSY,Grade 7,2-level,instructional,18,62,29.032258064516128
305843,11,1110,111001,Control,BoSY,Grade 7,2-level,instructional,2,60,3.3333333333333335
500894,7,705,70517,Control,BoSY,Grade 7,2-level,instructional,16,101,15.841584158415841
500671,7,705,70506,Control,BoSY,Grade 7,2-level,instructional,3,28,10.714285714285714
305847,11,1105,110503,Control,BoSY,Grade 7,2-level,instructional,9,60,15
500784,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,4,24,16.666666666666668
501267,7,705,70525,Control,BoSY,Grade 7,2-level,instructional,6,42,14.285714285714286
306000,7,705,70525,Control,BoSY,Grade 7,2-level,instructional,17,63,26.984126984126984
305517,11,1106,110608,Control,BoSY,Grade 7,2-level,instructional,2,53,3.7735849056603774
305713,7,710,71001,Control,BoSY,Grade 7,2-level,instructional,0,65,0
500768,7,705,70521,Control,BoSY,Grade 7,2-level,instructional,6,83,7.228915662650603
316303,11,1107,110701,Control,BoSY,Grade 7,2-level,instructional,15,71,21.12676056338028
316304,11,1107,110701,Control,BoSY,Grade 7,2-level,instructional,20,101,19.801980198019802
305506,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,3,22,13.636363636363637
500421,7,705,70507,Control,BoSY,Grade 7,2-level,instructional,13,113,11.504424778761061
305681,11,1110,111001,Control,BoSY,Grade 7,2-level,instructional,45,230,19.565217391304348
303186,7,711,71101,Control,BoSY,Grade 7,2-level,instructional,3,145,2.0689655172413794
501429,7,714,71402,Control,BoSY,Grade 7,2-level,instructional,8,57,14.035087719298245
305844,11,1103,110303,Control,BoSY,Grade 7,2-level,instructional,5,57,8.771929824561404
305965,11,1110,111001,Control,BoSY,Grade 7,2-level,instructional,48,114,42.10526315789474
501076,11,1103,110305,Control,BoSY,Grade 7,2-level,instructional,0,13,0
305889,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,0,61,0
501074,11,1103,110306,Control,BoSY,Grade 7,2-level,instructional,1,58,1.7241379310344827
312408,7,705,70530,Control,BoSY,Grade 7,2-level,instructional,18,79,22.78481012658228
501351,7,705,70522,Control,BoSY,Grade 7,2-level,instructional,10,79,12.658227848101266
501404,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,5,18,27.77777777777778
305660,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,7,45,15.555555555555555
303219,7,701,70101,Control,BoSY,Grade 7,2-level,instructional,35,141,24.822695035460992
312450,7,705,70522,Control,BoSY,Grade 7,2-level,instructional,14,124,11.290322580645162
324903,7,704,70401,Control,BoSY,Grade 7,2-level,instructional,1,44,2.272727272727273
501065,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,23,141,16.31205673758865
312451,7,705,70532,Control,BoSY,Grade 7,2-level,instructional,10,88,11.363636363636363
501763,11,1103,110305,Control,BoSY,Grade 7,2-level,instructional,0,45,0
316405,11,1110,111001,Control,BoSY,Grade 7,2-level,instructional,13,166,7.831325301204819
316404,11,1110,111001,Control,BoSY,Grade 7,2-level,instructional,1,63,1.5873015873015872
316301,11,1107,110701,Control,BoSY,Grade 7,2-level,instructional,0,198,0
312910,7,710,71001,Control,BoSY,Grade 7,2-level,instructional,24,194,12.371134020618557
303011,7,705,70512,Control,BoSY,Grade 7,2-level,instructional,8,59,13.559322033898304
305651,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,8,35,22.857142857142858
305662,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,4,52,7.6923076923076925
305850,11,1105,110503,Control,BoSY,Grade 7,2-level,instructional,10,32,31.25
312481,7,705,70518,Control,BoSY,Grade 7,2-level,instructional,47,199,23.618090452261306
304409,11,1110,111001,Control,BoSY,Grade 7,2-level,instructional,27,124,21.774193548387096
303246,7,713,71303,Control,BoSY,Grade 7,2-level,instructional,18,183,9.836065573770492
501405,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,10,65,15.384615384615385
305677,11,1105,110503,Control,BoSY,Grade 7,2-level,instructional,4,59,6.779661016949152
500447,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,4,72,5.555555555555555
501305,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,4,31,12.903225806451612
305917,7,708,70801,Control,BoSY,Grade 7,2-level,instructional,2,24,8.333333333333334
305722,7,703,70304,Control,BoSY,Grade 7,2-level,instructional,12,60,20
312953,7,713,71306,Control,BoSY,Grade 7,2-level,instructional,6,46,13.043478260869565
305498,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,0,75,0
305669,11,1101,110101,Control,BoSY,Grade 7,2-level,instructional,1,39,2.5641025641025643
312960,7,710,71002,Control,BoSY,Grade 7,2-level,instructional,2,71,2.816901408450704
309906,5,508,50811,Treatment,BoSY,Grade 7,2-level,independent,3,130,2.3076923076923075
309934,5,508,50806,Treatment,BoSY,Grade 7,2-level,independent,6,43,13.953488372093023
301871,5,501,50107,Treatment,BoSY,Grade 7,2-level,independent,3,73,4.109589041095891
302134,5,508,50804,Treatment,BoSY,Grade 7,2-level,independent,90,169,53.25443786982248
302117,5,508,50803,Treatment,BoSY,Grade 7,2-level,independent,5,92,5.434782608695652
309909,5,508,50801,Treatment,BoSY,Grade 7,2-level,independent,0,127,0
309915,5,508,50801,Treatment,BoSY,Grade 7,2-level,independent,6,51,11.764705882352942
501544,5,508,50815,Treatment,BoSY,Grade 7,2-level,independent,0,72,0
301887,5,502,50205,Treatment,BoSY,Grade 7,2-level,independent,8,98,8.16326530612245
302175,5,508,50820,Treatment,BoSY,Grade 7,2-level,independent,31,126,24.603174603174605
302146,5,508,50812,Treatment,BoSY,Grade 7,2-level,independent,0,150,0
309921,5,508,50805,Treatment,BoSY,Grade 7,2-level,independent,19,97,19.587628865979383
302254,5,505,50501,Control,BoSY,Grade 7,2-level,independent,0,93,0
309513,5,501,50112,Control,BoSY,Grade 7,2-level,independent,5,122,4.098360655737705
500163,5,508,50801,Control,BoSY,Grade 7,2-level,independent,14,76,18.42105263157895
302058,5,503,50333,Control,BoSY,Grade 7,2-level,independent,6,99,6.0606060606060606
