school_id,time_point,grade,level_group,english_assessed,summed_category_count,discrepancy_count,has_discrepancy
500744,BoSY,Grade 9,3-level,34,8,-26,TRUE
500744,EoSY,Grade 10,eosy,38,38,0,FALSE
500744,EoSY,Grade 7,eosy,56,56,0,FALSE
500744,EoSY,Grade 8,eosy,39,39,0,FALSE
500744,EoSY,Grade 9,eosy,34,34,0,FALSE
500768,BoSY,Grade 10,2-level,84,24,-60,TRUE
500768,BoSY,Grade 10,3-level,84,7,-77,TRUE
500768,BoSY,Grade 7,2-level,83,28,-55,TRUE
500768,BoSY,Grade 7,3-level,83,7,-76,TRUE
500768,BoSY,Grade 8,2-level,88,27,-61,TRUE
500768,BoSY,Grade 8,3-level,88,3,-85,TRUE
500768,BoSY,Grade 9,2-level,68,18,-50,TRUE
500768,BoSY,Grade 9,3-level,68,1,-67,TRUE
500768,EoSY,Grade 10,eosy,33,33,0,FALSE
500768,EoSY,Grade 7,eosy,30,30,0,FALSE
500768,EoSY,Grade 8,eosy,33,33,0,FALSE
500768,EoSY,Grade 9,eosy,18,18,0,FALSE
500782,BoSY,Grade 10,2-level,221,112,-109,TRUE
500782,BoSY,Grade 10,3-level,221,103,-118,TRUE
500782,BoSY,Grade 7,2-level,291,131,-160,TRUE
500782,BoSY,Grade 7,3-level,291,157,-134,TRUE
500782,BoSY,Grade 8,2-level,247,107,-140,TRUE
500782,BoSY,Grade 8,3-level,247,137,-110,TRUE
500782,BoSY,Grade 9,2-level,191,139,-52,TRUE
500782,BoSY,Grade 9,3-level,191,51,-140,TRUE
500782,EoSY,Grade 10,eosy,213,213,0,FALSE
500782,EoSY,Grade 7,eosy,286,286,0,FALSE
500782,EoSY,Grade 8,eosy,244,244,0,FALSE
500782,EoSY,Grade 9,eosy,188,188,0,FALSE
500784,BoSY,Grade 10,2-level,10,8,-2,TRUE
500784,BoSY,Grade 10,3-level,10,2,-8,TRUE
500784,BoSY,Grade 7,2-level,24,5,-19,TRUE
500784,BoSY,Grade 7,3-level,24,19,-5,TRUE
500784,BoSY,Grade 8,2-level,19,1,-18,TRUE
500784,BoSY,Grade 8,3-level,19,18,-1,TRUE
500784,BoSY,Grade 9,2-level,7,3,-4,TRUE
500784,BoSY,Grade 9,3-level,7,4,-3,TRUE
500784,EoSY,Grade 10,eosy,10,10,0,FALSE
500784,EoSY,Grade 7,eosy,21,21,0,FALSE
500784,EoSY,Grade 8,eosy,17,17,0,FALSE
500784,EoSY,Grade 9,eosy,9,9,0,FALSE
500787,BoSY,Grade 10,2-level,49,24,-25,TRUE
500787,BoSY,Grade 10,3-level,49,18,-31,TRUE
500787,BoSY,Grade 7,2-level,49,22,-27,TRUE
500787,BoSY,Grade 7,3-level,49,27,-22,TRUE
500787,BoSY,Grade 8,2-level,57,22,-35,TRUE
500787,BoSY,Grade 8,3-level,57,31,-26,TRUE
500787,BoSY,Grade 9,2-level,42,21,-21,TRUE
500787,BoSY,Grade 9,3-level,42,18,-24,TRUE
500787,EoSY,Grade 10,eosy,49,49,0,FALSE
500787,EoSY,Grade 7,eosy,51,51,0,FALSE
500787,EoSY,Grade 8,eosy,54,54,0,FALSE
500787,EoSY,Grade 9,eosy,42,42,0,FALSE
500894,BoSY,Grade 10,2-level,86,52,-34,TRUE
500894,BoSY,Grade 10,3-level,86,26,-60,TRUE
500894,BoSY,Grade 7,2-level,101,50,-51,TRUE
500894,BoSY,Grade 7,3-level,101,35,-66,TRUE
500894,BoSY,Grade 8,2-level,120,48,-72,TRUE
500894,BoSY,Grade 8,3-level,120,21,-99,TRUE
500894,BoSY,Grade 9,2-level,94,42,-52,TRUE
500894,BoSY,Grade 9,3-level,94,40,-54,TRUE
500894,EoSY,Grade 10,eosy,74,74,0,FALSE
500894,EoSY,Grade 7,eosy,102,102,0,FALSE
500894,EoSY,Grade 8,eosy,116,116,0,FALSE
500894,EoSY,Grade 9,eosy,88,88,0,FALSE
501020,BoSY,Grade 10,2-level,25,4,-21,TRUE
501020,BoSY,Grade 10,3-level,25,21,-4,TRUE
501020,BoSY,Grade 7,2-level,33,6,-27,TRUE
501020,BoSY,Grade 7,3-level,33,27,-6,TRUE
501020,BoSY,Grade 8,2-level,30,2,-28,TRUE
501020,BoSY,Grade 8,3-level,30,28,-2,TRUE
501020,BoSY,Grade 9,2-level,28,12,-16,TRUE
501020,BoSY,Grade 9,3-level,28,16,-12,TRUE
501020,EoSY,Grade 10,eosy,25,25,0,FALSE
501020,EoSY,Grade 7,eosy,33,33,0,FALSE
501020,EoSY,Grade 8,eosy,25,25,0,FALSE
501020,EoSY,Grade 9,eosy,28,28,0,FALSE
501065,BoSY,Grade 10,2-level,110,71,-39,TRUE
501065,BoSY,Grade 10,3-level,110,16,-94,TRUE
501065,BoSY,Grade 7,2-level,141,59,-82,TRUE
501065,BoSY,Grade 7,3-level,141,78,-63,TRUE
501065,BoSY,Grade 8,2-level,122,62,-60,TRUE
501065,BoSY,Grade 8,3-level,122,59,-63,TRUE
501065,BoSY,Grade 9,2-level,115,83,-32,TRUE
501065,BoSY,Grade 9,3-level,115,23,-92,TRUE
501065,EoSY,Grade 10,eosy,87,87,0,FALSE
501065,EoSY,Grade 7,eosy,137,137,0,FALSE
501065,EoSY,Grade 8,eosy,121,121,0,FALSE
501065,EoSY,Grade 9,eosy,106,106,0,FALSE
501071,BoSY,Grade 10,2-level,22,4,-18,TRUE
501071,BoSY,Grade 10,3-level,22,18,-4,TRUE
501071,BoSY,Grade 7,2-level,25,9,-16,TRUE
501071,BoSY,Grade 7,3-level,25,15,-10,TRUE
501071,BoSY,Grade 8,2-level,28,2,-26,TRUE
501071,BoSY,Grade 8,3-level,28,22,-6,TRUE
501071,BoSY,Grade 9,2-level,16,4,-12,TRUE
501071,BoSY,Grade 9,3-level,16,12,-4,TRUE
501071,EoSY,Grade 10,eosy,17,17,0,FALSE
501071,EoSY,Grade 7,eosy,14,14,0,FALSE
501071,EoSY,Grade 8,eosy,24,24,0,FALSE
501071,EoSY,Grade 9,eosy,16,16,0,FALSE
501074,BoSY,Grade 10,2-level,41,5,-36,TRUE
501074,BoSY,Grade 10,3-level,41,34,-7,TRUE
501074,BoSY,Grade 7,2-level,58,14,-44,TRUE
501074,BoSY,Grade 7,3-level,58,44,-14,TRUE
501074,BoSY,Grade 8,2-level,39,6,-33,TRUE
501074,BoSY,Grade 8,3-level,39,33,-6,TRUE
501074,BoSY,Grade 9,2-level,32,3,-29,TRUE
501074,BoSY,Grade 9,3-level,32,29,-3,TRUE
501074,EoSY,Grade 10,eosy,46,46,0,FALSE
501074,EoSY,Grade 7,eosy,73,73,0,FALSE
501074,EoSY,Grade 8,eosy,65,65,0,FALSE
501074,EoSY,Grade 9,eosy,41,41,0,FALSE
501076,BoSY,Grade 10,2-level,13,1,-12,TRUE
501076,BoSY,Grade 10,3-level,13,12,-1,TRUE
501076,BoSY,Grade 7,2-level,13,0,-13,TRUE
501076,BoSY,Grade 7,3-level,13,13,0,FALSE
501076,BoSY,Grade 8,2-level,12,1,-11,TRUE
501076,BoSY,Grade 8,3-level,12,11,-1,TRUE
501076,BoSY,Grade 9,2-level,11,0,-11,TRUE
501076,BoSY,Grade 9,3-level,11,11,0,FALSE
501076,EoSY,Grade 10,eosy,10,10,0,FALSE
501076,EoSY,Grade 7,eosy,14,14,0,FALSE
501076,EoSY,Grade 8,eosy,10,10,0,FALSE
501076,EoSY,Grade 9,eosy,8,8,0,FALSE
501267,BoSY,Grade 10,2-level,26,6,-20,TRUE
501267,BoSY,Grade 10,3-level,26,10,-16,TRUE
501267,BoSY,Grade 7,2-level,42,10,-32,TRUE
501267,BoSY,Grade 7,3-level,42,21,-21,TRUE
501267,BoSY,Grade 8,2-level,32,9,-23,TRUE
501267,BoSY,Grade 8,3-level,32,12,-20,TRUE
501267,BoSY,Grade 9,2-level,22,8,-14,TRUE
501267,BoSY,Grade 9,3-level,22,10,-12,TRUE
501267,EoSY,Grade 10,eosy,14,14,0,FALSE
501267,EoSY,Grade 7,eosy,12,12,0,FALSE
501267,EoSY,Grade 8,eosy,13,13,0,FALSE
501267,EoSY,Grade 9,eosy,14,14,0,FALSE
501305,BoSY,Grade 10,2-level,32,15,-17,TRUE
501305,BoSY,Grade 10,3-level,32,0,-32,TRUE
501305,BoSY,Grade 7,2-level,31,9,-22,TRUE
501305,BoSY,Grade 7,3-level,31,22,-9,TRUE
501305,BoSY,Grade 8,2-level,34,5,-29,TRUE
501305,BoSY,Grade 8,3-level,34,29,-5,TRUE
501305,BoSY,Grade 9,2-level,28,16,-12,TRUE
501305,BoSY,Grade 9,3-level,28,12,-16,TRUE
501305,EoSY,Grade 10,eosy,31,31,0,FALSE
501305,EoSY,Grade 7,eosy,31,31,0,FALSE
501305,EoSY,Grade 8,eosy,32,32,0,FALSE
501305,EoSY,Grade 9,eosy,28,28,0,FALSE
501351,BoSY,Grade 10,2-level,63,16,-47,TRUE
501351,BoSY,Grade 10,3-level,63,43,-20,TRUE
501351,BoSY,Grade 7,2-level,79,26,-53,TRUE
501351,BoSY,Grade 7,3-level,79,53,-26,TRUE
501351,BoSY,Grade 8,2-level,63,22,-41,TRUE
501351,BoSY,Grade 8,3-level,63,41,-22,TRUE
501351,BoSY,Grade 9,2-level,51,14,-37,TRUE
501351,BoSY,Grade 9,3-level,51,36,-15,TRUE
501351,EoSY,Grade 10,eosy,54,54,0,FALSE
501351,EoSY,Grade 7,eosy,74,74,0,FALSE
501351,EoSY,Grade 8,eosy,58,58,0,FALSE
501351,EoSY,Grade 9,eosy,49,49,0,FALSE
501404,BoSY,Grade 10,2-level,15,9,-6,TRUE
501404,BoSY,Grade 10,3-level,15,3,-12,TRUE
501404,BoSY,Grade 7,2-level,18,10,-8,TRUE
501404,BoSY,Grade 7,3-level,18,6,-12,TRUE
501404,BoSY,Grade 8,2-level,33,15,-18,TRUE
501404,BoSY,Grade 8,3-level,33,13,-20,TRUE
501404,BoSY,Grade 9,2-level,28,14,-14,TRUE
501404,BoSY,Grade 9,3-level,28,10,-18,TRUE
501404,EoSY,Grade 10,eosy,11,11,0,FALSE
501404,EoSY,Grade 7,eosy,16,16,0,FALSE
501404,EoSY,Grade 8,eosy,28,28,0,FALSE
501404,EoSY,Grade 9,eosy,24,24,0,FALSE
501405,BoSY,Grade 10,2-level,47,40,-7,TRUE
501405,BoSY,Grade 10,3-level,47,7,-40,TRUE
501405,BoSY,Grade 7,2-level,65,30,-35,TRUE
501405,BoSY,Grade 7,3-level,65,34,-31,TRUE
501405,BoSY,Grade 8,2-level,75,42,-33,TRUE
501405,BoSY,Grade 8,3-level,75,27,-48,TRUE
501405,BoSY,Grade 9,2-level,38,19,-19,TRUE
501405,BoSY,Grade 9,3-level,38,15,-23,TRUE
501405,EoSY,Grade 10,eosy,46,46,0,FALSE
501405,EoSY,Grade 7,eosy,65,65,0,FALSE
501405,EoSY,Grade 8,eosy,75,75,0,FALSE
501405,EoSY,Grade 9,eosy,37,37,0,FALSE
501429,BoSY,Grade 10,2-level,66,33,-33,TRUE
501429,BoSY,Grade 10,3-level,66,28,-38,TRUE
501429,BoSY,Grade 7,2-level,57,29,-28,TRUE
501429,BoSY,Grade 7,3-level,57,26,-31,TRUE
501429,BoSY,Grade 8,2-level,62,30,-32,TRUE
501429,BoSY,Grade 8,3-level,62,28,-34,TRUE
501429,BoSY,Grade 9,2-level,56,29,-27,TRUE
501429,BoSY,Grade 9,3-level,56,23,-33,TRUE
501429,EoSY,Grade 10,eosy,66,66,0,FALSE
501429,EoSY,Grade 7,eosy,60,60,0,FALSE
501429,EoSY,Grade 8,eosy,57,57,0,FALSE
501429,EoSY,Grade 9,eosy,55,55,0,FALSE
501544,BoSY,Grade 10,2-level,82,9,-73,TRUE
501544,BoSY,Grade 10,3-level,82,73,-9,TRUE
501544,BoSY,Grade 7,2-level,72,15,-57,TRUE
501544,BoSY,Grade 7,3-level,72,57,-15,TRUE
501544,BoSY,Grade 8,2-level,66,10,-56,TRUE
501544,BoSY,Grade 8,3-level,66,56,-10,TRUE
501544,BoSY,Grade 9,2-level,70,11,-59,TRUE
501544,BoSY,Grade 9,3-level,70,59,-11,TRUE
501544,EoSY,Grade 10,eosy,80,80,0,FALSE
501544,EoSY,Grade 7,eosy,67,67,0,FALSE
501544,EoSY,Grade 8,eosy,60,60,0,FALSE
501544,EoSY,Grade 9,eosy,65,65,0,FALSE
501635,BoSY,Grade 10,2-level,58,40,-18,TRUE
501635,BoSY,Grade 10,3-level,58,1,-57,TRUE
501635,BoSY,Grade 7,2-level,62,34,-28,TRUE
501635,BoSY,Grade 7,3-level,62,9,-53,TRUE
501635,BoSY,Grade 8,2-level,80,35,-45,TRUE
501635,BoSY,Grade 8,3-level,80,31,-49,TRUE
501635,BoSY,Grade 9,2-level,52,39,-13,TRUE
501635,BoSY,Grade 9,3-level,52,1,-51,TRUE
501635,EoSY,Grade 10,eosy,60,60,0,FALSE
501635,EoSY,Grade 7,eosy,77,77,0,FALSE
501635,EoSY,Grade 8,eosy,76,76,0,FALSE
501635,EoSY,Grade 9,eosy,52,52,0,FALSE
501763,BoSY,Grade 10,2-level,19,0,-19,TRUE
501763,BoSY,Grade 10,3-level,19,19,0,FALSE
501763,BoSY,Grade 7,2-level,45,0,-45,TRUE
501763,BoSY,Grade 7,3-level,45,45,0,FALSE
501763,BoSY,Grade 8,2-level,56,0,-56,TRUE
501763,BoSY,Grade 8,3-level,56,56,0,FALSE
501763,BoSY,Grade 9,2-level,24,0,-24,TRUE
501763,BoSY,Grade 9,3-level,24,24,0,FALSE
501763,EoSY,Grade 10,eosy,19,19,0,FALSE
501763,EoSY,Grade 7,eosy,44,44,0,FALSE
501763,EoSY,Grade 8,eosy,57,57,0,FALSE
501763,EoSY,Grade 9,eosy,23,23,0,FALSE
501843,BoSY,Grade 10,2-level,16,16,0,FALSE
501843,BoSY,Grade 10,3-level,16,0,-16,TRUE
501843,BoSY,Grade 7,2-level,40,27,-13,TRUE
501843,BoSY,Grade 7,3-level,40,13,-27,TRUE
501843,BoSY,Grade 8,2-level,45,32,-13,TRUE
501843,BoSY,Grade 8,3-level,45,13,-32,TRUE
501843,BoSY,Grade 9,2-level,37,23,-14,TRUE
501843,BoSY,Grade 9,3-level,37,14,-23,TRUE
501843,EoSY,Grade 10,eosy,19,19,0,FALSE
501843,EoSY,Grade 7,eosy,40,40,0,FALSE
501843,EoSY,Grade 8,eosy,46,46,0,FALSE
501843,EoSY,Grade 9,eosy,37,37,0,FALSE
501903,BoSY,Grade 10,2-level,23,5,-18,TRUE
501903,BoSY,Grade 10,3-level,23,18,-5,TRUE
501903,BoSY,Grade 7,2-level,30,5,-25,TRUE
501903,BoSY,Grade 7,3-level,30,25,-5,TRUE
501903,BoSY,Grade 8,2-level,40,2,-38,TRUE
501903,BoSY,Grade 8,3-level,40,38,-2,TRUE
501903,BoSY,Grade 9,2-level,17,1,-16,TRUE
501903,BoSY,Grade 9,3-level,17,16,-1,TRUE
501903,EoSY,Grade 10,eosy,25,25,0,FALSE
501903,EoSY,Grade 7,eosy,31,31,0,FALSE
501903,EoSY,Grade 8,eosy,37,37,0,FALSE
501903,EoSY,Grade 9,eosy,17,17,0,FALSE
502186,BoSY,Grade 10,2-level,14,4,-10,TRUE
502186,BoSY,Grade 10,3-level,14,10,-4,TRUE
502186,BoSY,Grade 7,2-level,19,2,-17,TRUE
502186,BoSY,Grade 7,3-level,19,17,-2,TRUE
502186,BoSY,Grade 8,2-level,19,0,-19,TRUE
502186,BoSY,Grade 8,3-level,19,19,0,FALSE
502186,BoSY,Grade 9,2-level,8,2,-6,TRUE
502186,BoSY,Grade 9,3-level,8,6,-2,TRUE
502186,EoSY,Grade 10,eosy,14,14,0,FALSE
502186,EoSY,Grade 7,eosy,19,19,0,FALSE
502186,EoSY,Grade 8,eosy,18,18,0,FALSE
502186,EoSY,Grade 9,eosy,8,8,0,FALSE
502477,BoSY,Grade 10,2-level,0,0,0,FALSE
502477,BoSY,Grade 10,3-level,0,0,0,FALSE
502477,BoSY,Grade 7,2-level,26,20,-6,TRUE
502477,BoSY,Grade 7,3-level,26,5,-21,TRUE
502477,BoSY,Grade 8,2-level,34,28,-6,TRUE
502477,BoSY,Grade 8,3-level,34,4,-30,TRUE
502477,BoSY,Grade 9,2-level,22,15,-7,TRUE
502477,BoSY,Grade 9,3-level,22,2,-20,TRUE
502477,EoSY,Grade 10,eosy,0,0,0,FALSE
502477,EoSY,Grade 7,eosy,27,27,0,FALSE
502477,EoSY,Grade 8,eosy,32,32,0,FALSE
502477,EoSY,Grade 9,eosy,18,18,0,FALSE
502615,BoSY,Grade 10,2-level,0,0,0,FALSE
502615,BoSY,Grade 10,3-level,0,0,0,FALSE
502615,BoSY,Grade 7,2-level,22,5,-17,TRUE
502615,BoSY,Grade 7,3-level,22,17,-5,TRUE
502615,BoSY,Grade 8,2-level,22,10,-12,TRUE
502615,BoSY,Grade 8,3-level,22,12,-10,TRUE
502615,BoSY,Grade 9,2-level,12,4,-8,TRUE
502615,BoSY,Grade 9,3-level,12,8,-4,TRUE
502615,EoSY,Grade 10,eosy,0,0,0,FALSE
502615,EoSY,Grade 7,eosy,3,3,0,FALSE
502615,EoSY,Grade 8,eosy,0,0,0,FALSE
502615,EoSY,Grade 9,eosy,0,0,0,FALSE
