audit_type,source_dataset,source_file,school_id,school_name,region,division,grade,level_group,audit_value,comparison_value,difference,audit_note
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315402,NA,NA,NA,Grade 7,3-level,44,219,-175,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315402,NA,NA,NA,Grade 8,2-level,150,329,-179,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315402,NA,NA,NA,Grade 8,3-level,209,329,-120,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315402,NA,NA,NA,Grade 9,2-level,141,247,-106,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315402,NA,NA,NA,Grade 9,3-level,133,247,-114,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 10,2-level,55,173,-118,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 10,3-level,120,173,-53,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 7,2-level,62,207,-145,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 7,3-level,149,207,-58,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 8,2-level,31,197,-166,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 8,3-level,167,197,-30,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 9,2-level,60,150,-90,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315403,NA,NA,NA,Grade 9,3-level,93,150,-57,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 10,2-level,83,119,-36,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 10,3-level,91,119,-28,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 7,2-level,75,170,-95,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 7,3-level,146,170,-24,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 8,2-level,124,175,-51,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 8,3-level,105,175,-70,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 9,2-level,124,145,-21,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315404,NA,NA,NA,Grade 9,3-level,99,145,-46,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 10,2-level,3,41,-38,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 10,3-level,38,41,-3,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 7,2-level,8,44,-36,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 7,3-level,36,44,-8,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 8,2-level,14,74,-60,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 8,3-level,60,74,-14,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 9,2-level,18,34,-16,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315408,NA,NA,NA,Grade 9,3-level,16,34,-18,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315411,NA,NA,NA,Grade 10,3-level,345,408,-63,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315411,NA,NA,NA,Grade 7,3-level,1,418,-417,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315411,NA,NA,NA,Grade 8,3-level,0,443,-443,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315411,NA,NA,NA,Grade 9,3-level,36,355,-319,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 10,2-level,37,112,-75,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 10,3-level,76,112,-36,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 7,2-level,44,150,-106,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 7,3-level,107,150,-43,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 8,2-level,65,142,-77,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 8,3-level,83,142,-59,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 9,2-level,50,120,-70,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,315604,NA,NA,NA,Grade 9,3-level,75,120,-45,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 10,2-level,97,257,-160,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 10,3-level,164,257,-93,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 7,2-level,104,290,-186,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 7,3-level,188,290,-102,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 8,2-level,55,249,-194,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 8,3-level,194,249,-55,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 9,2-level,66,176,-110,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316002,NA,NA,NA,Grade 9,3-level,110,176,-66,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 10,2-level,36,114,-78,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 10,3-level,78,114,-36,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 7,2-level,25,135,-110,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 7,3-level,110,135,-25,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 8,2-level,20,115,-95,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 8,3-level,95,115,-20,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 9,2-level,47,94,-47,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316004,NA,NA,NA,Grade 9,3-level,49,94,-45,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 10,2-level,96,161,-65,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 10,3-level,104,161,-57,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 7,2-level,47,177,-130,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 7,3-level,146,177,-31,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 8,2-level,65,199,-134,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 8,3-level,157,199,-42,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 9,2-level,55,153,-98,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316013,NA,NA,NA,Grade 9,3-level,116,153,-37,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 10,2-level,61,96,-35,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 10,3-level,35,96,-61,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 7,2-level,58,132,-74,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 7,3-level,74,132,-58,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 8,2-level,76,114,-38,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 8,3-level,43,114,-71,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 9,2-level,34,72,-38,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316205,NA,NA,NA,Grade 9,3-level,38,72,-34,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316301,NA,NA,NA,Grade 10,2-level,100,121,-21,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316301,NA,NA,NA,Grade 10,3-level,37,121,-84,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,316301,NA,NA,NA,Grade 7,2-level,152,198,-46,Summed Phil-IRI reading category counts do not equal English assessed count.
