region,division,municipality,school_id,school_name,total_enrolled,total_assessed,emerging_not_proficient,emerging_low_proficient,developing_nearly_proficient,transitioning_proficient,at_grade_level_highly_proficient,total_emerging_not_proficient,total_emerging_low_proficient,total_developing_nearly_proficient,total_transitioning_proficient,total_at_grade_level_highly_proficient,g7_assessed,g7_emerging_not_proficient,g7_emerging_low_proficient,g7_developing_nearly_proficient,g7_transitioning_proficient,g7_at_grade_level_highly_proficient,g8_assessed,g8_emerging_not_proficient,g8_emerging_low_proficient,g8_developing_nearly_proficient,g8_transitioning_proficient,g8_at_grade_level_highly_proficient,g9_assessed,g9_emerging_not_proficient,g9_emerging_low_proficient,g9_developing_nearly_proficient,g9_transitioning_proficient,g9_at_grade_level_highly_proficient,g10_assessed,g10_emerging_not_proficient,g10_emerging_low_proficient,g10_developing_nearly_proficient,g10_transitioning_proficient,g10_at_grade_level_highly_proficient
Region V,Masbate,Aroroy,309925,Damaso R. Rubia Memorial High School,389,380,0.5736842105263159,0.23684210526315788,0.08157894736842106,0.10789473684210528,0,218,90,31,41,0,128,34,22,31,41,0,82,50,32,0,0,0,89,71,18,0,0,0,81,63,18,0,0,0
Region V,Masbate,Aroroy,309901,Delavin-Rubia High School,225,225,0.45777777777777784,0.4977777777777778,0.04444444444444444,0,0,103,112,10,0,0,63,2,54,7,0,0,46,25,18,3,0,0,61,36,25,0,0,0,55,40,15,0,0,0
Region V,Masbate,Aroroy,309915,Francisca Conag Lavisto Memorial High School,149,149,0.6442953020134229,0.2818791946308725,0.0738255033557047,0,0,96,42,11,0,0,49,27,19,3,0,0,35,25,7,3,0,0,34,26,6,2,0,0,31,18,10,3,0,0
Region V,Masbate,Aroroy,302143,Luy-a National High School,472,459,0.9172113289760347,0.0806100217864924,0.002178649237472767,0,0,421,37,1,0,0,140,103,36,1,0,0,126,125,1,0,0,0,100,100,0,0,0,0,93,93,0,0,0,0
Region V,Masbate,Aroroy,502253,Manamoc Upland Integrated School,118,118,0.7372881355932204,0.23728813559322043,0.025423728813559324,0,0,87,28,3,0,0,26,10,13,3,0,0,34,26,8,0,0,0,34,29,5,0,0,0,24,22,2,0,0,0
Region V,Masbate,Aroroy,500162,Mataba Integrated School,251,238,0.718487394957983,0.24789915966386558,0.03361344537815127,0,0,171,59,8,0,0,67,35,27,5,0,0,59,54,5,0,0,0,55,44,11,0,0,0,57,38,16,3,0,0
Region V,Masbate,Aroroy,309932,Nabongsoran High School,258,236,0.9194915254237288,0.07203389830508475,0.008474576271186442,0,0,217,17,2,0,0,71,68,3,0,0,0,69,63,6,0,0,0,41,37,2,2,0,0,55,49,6,0,0,0
Region V,Masbate,Aroroy,302162,PURO HIGH SCHOOL,613,604,0.8261589403973508,0.17052980132450332,0.0033112582781456967,0,0,499,103,2,0,0,182,139,41,2,0,0,171,163,8,0,0,0,114,79,35,0,0,0,137,118,19,0,0,0
Region V,Masbate,Aroroy,302157,Panique National High School,765,750,0.6986666666666665,0.2786666666666668,0.02266666666666667,0,0,524,209,17,0,0,214,97,104,13,0,0,207,149,54,4,0,0,183,150,33,0,0,0,146,128,18,0,0,0
Region V,Masbate,Aroroy,306069,Syndicate National High School,252,237,0.970464135021097,0.029535864978902947,0,0,0,230,7,0,0,0,76,70,6,0,0,0,71,71,0,0,0,0,36,35,1,0,0,0,54,54,0,0,0,0
Region V,Masbate,Aroroy,309909,Teresita C. Young Memorial High School,412,411,0.7712895377128953,0.172749391727494,0.0559610705596107,0,0,317,71,23,0,0,124,64,37,23,0,0,105,92,13,0,0,0,90,77,13,0,0,0,92,84,8,0,0,0
Region V,Masbate,Aroroy,500163,Tigbao Integrated School,289,265,0.581132075471698,0.36226415094339615,0.05660377358490567,0,0,154,96,15,0,0,52,32,19,1,0,0,79,30,35,14,0,0,65,41,24,0,0,0,69,51,18,0,0,0
Region V,Masbate,Aroroy,302174,Tinigban National High School,406,406,0.7266009852216747,0.24876847290640397,0.02463054187192118,0,0,295,101,10,0,0,108,73,33,2,0,0,97,62,33,2,0,0,108,91,14,3,0,0,93,69,21,3,0,0
Region V,Masbate,Baleno,309931,Amador-Bello High School,282,257,0.7587548638132295,0.21400778210116736,0.027237354085603117,0,0,195,55,7,0,0,78,61,16,1,0,0,72,56,14,2,0,0,58,43,13,2,0,0,49,35,12,2,0,0
Region V,Masbate,Baleno,302115,Baleno National High School,817,663,0.7224736048265459,0.25942684766214186,0.01809954751131222,0,0,479,172,12,0,0,199,119,74,6,0,0,188,141,41,6,0,0,117,92,25,0,0,0,159,127,32,0,0,0
Region V,Masbate,Baleno,502251,Batuila Integrated School,52,50,0.8600000000000001,0.14,0,0,0,43,7,0,0,0,16,10,6,0,0,0,14,13,1,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0
Region V,Masbate,Baleno,501543,Eastern Capsay Integrated School,79,60,0.9,0.1,0,0,0,54,6,0,0,0,25,20,5,0,0,0,10,10,0,0,0,0,13,12,1,0,0,0,12,12,0,0,0,0
Region V,Masbate,Baleno,302140,Lagta National High School,332,293,0.9556313993174061,0.04436860068259386,0,0,0,280,13,0,0,0,98,93,5,0,0,0,75,75,0,0,0,0,62,62,0,0,0,0,58,50,8,0,0,0
Region V,Masbate,Baleno,302141,Lahong National High School,277,252,0.8373015873015874,0.15873015873015875,0.003968253968253967,0,0,211,40,1,0,0,86,60,25,1,0,0,75,65,10,0,0,0,48,44,4,0,0,0,43,42,1,0,0,0
Region V,Masbate,Baleno,302144,Magdalena National High School,248,239,0.610878661087866,0.38912133891213385,0,0,0,146,93,0,0,0,78,1,77,0,0,0,58,57,1,0,0,0,51,39,12,0,0,0,52,49,3,0,0,0
Region V,Masbate,Baleno,502615,Tinapian Integrated School,53,53,0.5849056603773585,0.2641509433962264,0.15094339622641517,0,0,31,14,8,0,0,21,3,13,5,0,0,21,18,0,3,0,0,11,10,1,0,0,0,0,0,0,0,0,0
Region V,Masbate,Balud,302116,Balud National High School,760,760,0.9447368421052632,0.05526315789473685,0,0,0,718,42,0,0,0,204,198,6,0,0,0,201,181,20,0,0,0,173,168,5,0,0,0,182,171,11,0,0,0
Region V,Masbate,Balud,302156,Briccio A. Aninang Sr. High School,403,395,0.539240506329114,0.3822784810126583,0.07848101265822786,0,0,213,151,31,0,0,104,8,73,23,0,0,106,53,45,8,0,0,88,76,12,0,0,0,97,76,21,0,0,0
Region V,Masbate,Balud,501611,Casamongan Integrated School,81,81,0.8641975308641977,0.13580246913580246,0,0,0,70,11,0,0,0,17,16,1,0,0,0,21,20,1,0,0,0,21,21,0,0,0,0,22,13,9,0,0,0
Region V,Masbate,Balud,502424,"Enrique A. Bayola, Sr. Mem. Integrated School",111,109,0.04587155963302754,0.6605504587155964,0.23853211009174316,0.05504587155963302,0,5,72,26,6,0,26,4,16,6,0,0,26,0,19,7,0,0,36,0,22,8,6,0,21,1,15,5,0,0
Region V,Masbate,Balud,302161,Liberato P. Tacurda Sr. HS,326,325,0.8430769230769231,0.1538461538461539,0.0030769230769230774,0,0,274,50,1,0,0,98,56,41,1,0,0,74,72,2,0,0,0,73,72,1,0,0,0,80,74,6,0,0,0
Region V,Masbate,Balud,501256,Palani Integrated School,119,119,0,0,1,0,0,0,0,119,0,0,40,0,0,40,0,0,31,0,0,31,0,0,22,0,0,22,0,0,26,0,0,26,0,0
Region V,Masbate,Balud,302117,"Pedro C. Sese, Sr. Memorial High School",284,283,0.4346289752650178,0.5265017667844523,0.038869257950530034,0,0,123,149,11,0,0,94,69,25,0,0,0,69,38,20,11,0,0,56,11,45,0,0,0,64,5,59,0,0,0
Region V,Masbate,Balud,302164,Quinayangan National High School,233,230,0.5956521739130435,0.34347826086956534,0.06086956521739131,0,0,137,79,14,0,0,67,22,34,11,0,0,56,32,21,3,0,0,55,46,9,0,0,0,52,37,15,0,0,0
Region V,Masbate,Balud,502254,Salvacion Integrated School,141,141,0.12765957446808507,0.5673758865248228,0.24822695035460993,0.05673758865248227,0,18,80,35,8,0,39,0,17,16,6,0,42,10,23,7,2,0,37,3,27,7,0,0,23,5,13,5,0,0
Region V,Masbate,Balud,302160,"Salvador Arollado, Sr. Memorial High School",602,597,0.9011725293132328,0.09547738693467335,0.003350083752093803,0,0,538,57,2,0,0,166,148,18,0,0,0,137,125,10,2,0,0,140,121,19,0,0,0,154,144,10,0,0,0
Region V,Masbate,Balud,501529,Ubo Integrated School,159,159,0.6666666666666664,0.20754716981132082,0.1257861635220126,0,0,106,33,20,0,0,43,5,21,17,0,0,38,32,3,3,0,0,38,34,4,0,0,0,40,35,5,0,0,0
Region V,Masbate,Balud,502252,Victory Integrated School,149,127,0.7165354330708661,0.2834645669291339,0,0,0,91,36,0,0,0,29,8,21,0,0,0,29,29,0,0,0,0,26,26,0,0,0,0,43,28,15,0,0,0
Region V,Masbate,Balud,501255,Zapatos Integrated School,55,55,0.9090909090909091,0.0909090909090909,0,0,0,50,5,0,0,0,13,13,0,0,0,0,16,11,5,0,0,0,14,14,0,0,0,0,12,12,0,0,0,0
Region V,Masbate,Batuan,500165,Antonio Lee Llacer Sr. Integrated School,167,164,0.31097560975609756,0.37195121951219506,0.21951219512195128,0.09756097560975609,0,51,61,36,16,0,48,16,15,11,6,0,43,21,11,9,2,0,39,14,18,4,3,0,34,0,17,12,5,0
Region V,Masbate,Batuan,302124,Burgos National High School,283,252,0.9484126984126984,0.04365079365079365,0.007936507936507938,0,0,239,11,2,0,0,90,79,9,2,0,0,58,58,0,0,0,0,50,48,2,0,0,0,54,54,0,0,0,0
Region V,Masbate,Batuan,500164,Costa Rica Integrated School,147,147,0.9047619047619047,0.09523809523809522,0,0,0,133,14,0,0,0,34,28,6,0,0,0,33,30,3,0,0,0,41,36,5,0,0,0,39,39,0,0,0,0
Region V,Masbate,Batuan,302134,F. Alindogan National High School,539,539,0.5788497217068646,0.30612244897959184,0.10946196660482373,0.005565862708719849,0,312,165,59,3,0,165,45,83,34,3,0,130,73,38,19,0,0,124,95,25,4,0,0,120,99,19,2,0,0
Region V,Masbate,Batuan,306476,MANUEL Y. LEE-LLACER HIGH SCHOOL,64,54,0.1851851851851852,0.7037037037037036,0.05555555555555555,0.05555555555555555,0,10,38,3,3,0,16,0,10,3,3,0,22,4,18,0,0,0,8,2,6,0,0,0,8,4,4,0,0,0
Region V,Masbate,Batuan,502755,Royroy Integrated School,94,94,0.3191489361702128,0.5212765957446808,0.15957446808510642,0,0,30,49,15,0,0,26,0,18,8,0,0,28,1,20,7,0,0,19,14,5,0,0,0,21,15,6,0,0,0
Region V,Masbate,Cataingan,306345,AGUILAR-SALGARINO NATIONAL HIGH SCHOOL,93,93,0.19354838709677424,0.36559139784946243,0.40860215053763443,0.03225806451612903,0,18,34,38,3,0,29,11,7,8,3,0,24,7,8,9,0,0,25,0,14,11,0,0,15,0,5,10,0,0
Region V,Masbate,Cataingan,306346,ARCE-GASTARDO NATIONAL HIGH SCHOOL,98,98,0,0.3673469387755102,0.6122448979591838,0.02040816326530612,0,0,36,60,2,0,27,0,7,20,0,0,23,0,2,21,0,0,26,0,17,8,1,0,22,0,10,11,1,0
Region V,Masbate,Cataingan,302112,Badiang National High School,322,321,0.09034267912772584,0.45482866043613707,0.35514018691588783,0.08722741433021806,0.01246105919003115,29,146,114,28,4,87,1,6,57,20,3,75,12,57,4,2,0,90,5,33,50,2,0,69,11,50,3,4,1
Region V,Masbate,Cataingan,302129,Cataingan National High School,2119,2119,0.4346389806512507,0.4601226993865032,0.0939122227465786,0.010854176498348278,4.719207173194905e-4,921,975,199,23,1,594,200,276,114,4,0,530,189,275,58,8,0,489,301,175,6,7,0,506,231,249,21,4,1
Region V,Masbate,Cataingan,309921,Feliciano S. Samonte Memorial High School,293,278,0.7877697841726616,0.18345323741007194,0.028776978417266192,0,0,219,51,8,0,0,93,76,13,4,0,0,65,33,28,4,0,0,67,59,8,0,0,0,53,51,2,0,0,0
Region V,Masbate,Cataingan,302142,Liong National High School,427,422,0.3933649289099527,0.44549763033175355,0.06635071090047394,0.04976303317535546,0.045023696682464455,166,188,28,21,19,118,50,16,12,21,19,106,13,81,12,0,0,91,89,2,0,0,0,107,14,89,4,0,0
Region V,Masbate,Cataingan,501545,Madamba Integrated School,137,137,0.3795620437956204,0.5474452554744527,0.07299270072992702,0,0,52,75,10,0,0,43,36,7,0,0,0,43,3,30,10,0,0,27,6,21,0,0,0,24,7,17,0,0,0
Region V,Masbate,Cataingan,302128,Marcelo A. Anonuevo Memorial High School,201,201,0.28358208955223885,0.5422885572139303,0.09452736318407959,0.03482587064676618,0.04477611940298507,57,109,19,7,9,43,0,31,8,2,2,49,8,32,3,2,4,57,34,17,4,1,1,52,15,29,4,2,2
Region V,Masbate,Cataingan,302158,Pawican National High School,416,410,0.5414634146341465,0.4048780487804879,0.05365853658536586,0,0,222,166,22,0,0,98,42,55,1,0,0,120,51,50,19,0,0,108,71,35,2,0,0,84,58,26,0,0,0
Region V,Masbate,Cawayan,305711,Casinillo-Monteroyo High School,221,209,0.7846889952153109,0.19617224880382775,0.019138755980861247,0,0,164,41,4,0,0,59,49,9,1,0,0,55,42,12,1,0,0,56,42,13,1,0,0,39,31,7,1,0,0
Region V,Masbate,Cawayan,502730,Chico Integrated School,270,270,0.8037037037037037,0.19629629629629636,0,0,0,217,53,0,0,0,64,49,15,0,0,0,71,70,1,0,0,0,63,53,10,0,0,0,72,45,27,0,0,0
Region V,Masbate,Cawayan,309933,Dalipe High School,269,268,0.7723880597014925,0.19029850746268656,0.0335820895522388,0.0037313432835820903,0,207,51,9,1,0,74,52,13,8,1,0,81,69,11,1,0,0,64,48,16,0,0,0,49,38,11,0,0,0
Region V,Masbate,Cawayan,306331,LARA-ORCULLO NATIONAL HIGH SCHOOL,92,92,0.8478260869565217,0.15217391304347827,0,0,0,78,14,0,0,0,28,14,14,0,0,0,35,35,0,0,0,0,19,19,0,0,0,0,10,10,0,0,0,0
Region V,Masbate,Cawayan,309934,Libertad High School,139,139,0.028776978417266192,0.40287769784172667,0.3956834532374101,0.17266187050359713,0,4,56,55,24,0,44,1,13,19,11,0,35,0,6,22,7,0,32,2,13,11,6,0,28,1,24,3,0,0
Region V,Masbate,Cawayan,309924,Malbug High School,513,513,0.6276803118908382,0.2046783625730994,0.09551656920077971,0.07017543859649121,0.0019493177387914231,322,105,49,36,1,138,11,43,47,36,1,126,78,46,2,0,0,141,131,10,0,0,0,108,102,6,0,0,0
Region V,Masbate,Cawayan,302154,Naro High School,811,792,0.4078282828282829,0.32954545454545453,0.19191919191919193,0.06818181818181818,0.002525252525252526,323,261,152,54,2,233,17,59,105,50,2,200,57,104,38,1,0,192,110,73,6,3,0,167,139,25,3,0,0
Region V,Masbate,Cawayan,502729,Pena Integrated School,170,170,0.9235294117647059,0.07647058823529412,0,0,0,157,13,0,0,0,48,39,9,0,0,0,30,29,1,0,0,0,54,54,0,0,0,0,38,35,3,0,0,0
Region V,Masbate,Cawayan,306051,Rivera-Brizo National High School,314,314,0.047770700636942685,0.13375796178343952,0.818471337579618,0,0,15,42,257,0,0,107,4,6,97,0,0,88,0,11,77,0,0,58,2,15,41,0,0,61,9,10,42,0,0
Region V,Masbate,Cawayan,309946,"SULPICIO T. CONDOR, SR. NATIONAL HIGH SCHOOL",450,450,0.41777777777777786,0.5177777777777778,0.042222222222222223,0.02,0.0022222222222222222,188,233,19,9,1,121,71,45,5,0,0,153,79,50,14,9,1,83,11,72,0,0,0,93,27,66,0,0,0
Region V,Masbate,Cawayan,309914,Tomas V. Rivera National High School,745,742,0.6738544474393531,0.3153638814016173,0.010781671159029648,0,0,500,234,8,0,0,222,151,68,3,0,0,181,142,34,5,0,0,156,131,25,0,0,0,183,76,107,0,0,0
Region V,Masbate,Cawayan,502973,Tuburan Integrated School (Cawayan),77,77,0.9220779220779219,0.07792207792207793,0,0,0,71,6,0,0,0,30,24,6,0,0,0,22,22,0,0,0,0,17,17,0,0,0,0,8,8,0,0,0,0
Region V,Masbate,Cawayan,302177,Villahermosa National High School,370,322,0.8633540372670808,0.12732919254658384,0.009316770186335402,0,0,278,41,3,0,0,109,79,27,3,0,0,65,51,14,0,0,0,74,74,0,0,0,0,74,74,0,0,0,0
Region V,Masbate,Claveria,302130,Cawayan National High School,196,196,0.75,0.17857142857142863,0.0663265306122449,0.00510204081632653,0,147,35,13,1,0,48,9,26,12,1,0,54,47,6,1,0,0,42,41,1,0,0,0,52,50,2,0,0,0
Region V,Masbate,Claveria,302135,"Felixberto Del Rosario, Jr. Memorial High School",336,335,0.27761194029850744,0.7194029850746266,0.0029850746268656717,0,0,93,241,1,0,0,128,25,102,1,0,0,69,19,50,0,0,0,66,23,43,0,0,0,72,26,46,0,0,0
Region V,Masbate,Claveria,309935,Mababangbaybay National High School,310,310,0.903225806451613,0.0870967741935484,0.009677419354838714,0,0,280,27,3,0,0,76,48,25,3,0,0,71,69,2,0,0,0,75,75,0,0,0,0,88,88,0,0,0,0
Region V,Masbate,Claveria,309905,Osmeña High School,392,392,0.6887755102040818,0.31122448979591844,0,0,0,270,122,0,0,0,132,88,44,0,0,0,98,63,35,0,0,0,91,66,25,0,0,0,71,53,18,0,0,0
Region V,Masbate,Claveria,302163,Quezon National High School,288,260,0.8923076923076925,0.0923076923076923,0.015384615384615385,0,0,232,24,4,0,0,83,62,18,3,0,0,62,55,6,1,0,0,57,57,0,0,0,0,58,58,0,0,0,0
Region V,Masbate,Claveria,302166,San Isidro National High School,254,254,0.41338582677165364,0.3779527559055118,0.14960629921259844,0.051181102362204724,0.007874015748031498,105,96,38,13,2,67,12,27,18,8,2,75,17,44,11,3,0,68,62,6,0,0,0,44,14,19,9,2,0
Region V,Masbate,Claveria,302173,"Tiburcio A. Berdida, Sr. NHS",563,550,0.8363636363636364,0.1563636363636364,0.007272727272727272,0,0,460,86,4,0,0,165,120,41,4,0,0,155,148,7,0,0,0,109,109,0,0,0,0,121,83,38,0,0,0
Region V,Masbate,Claveria,302126,Tito R. Espinosa Memorial National Agricultural School,483,483,0.958592132505176,0.041407867494824016,0,0,0,463,20,0,0,0,148,131,17,0,0,0,143,140,3,0,0,0,99,99,0,0,0,0,93,93,0,0,0,0
Region V,Masbate,Dimasalang,302123,Buracan National High School,295,295,0.8508474576271189,0.1423728813559322,0.0067796610169491515,0,0,251,42,2,0,0,83,53,29,1,0,0,81,68,12,1,0,0,78,78,0,0,0,0,53,52,1,0,0,0
Region V,Masbate,Dimasalang,302132,Dimasalang National High School,1369,1366,0.5183016105417276,0.32503660322108346,0.12152269399707176,0.03221083455344071,0.0029282576866764276,708,444,166,44,4,424,110,143,134,37,0,373,276,95,2,0,0,284,164,101,10,7,2,285,158,105,20,0,2
Region V,Masbate,Dimasalang,305985,Masbate Sports Academy,30,30,0.03333333333333333,0.6333333333333333,0.3333333333333332,0,0,1,19,10,0,0,4,0,2,2,0,0,9,0,7,2,0,0,13,1,7,5,0,0,4,0,3,1,0,0
Region V,Masbate,Dimasalang,306475,ORLANDO B. TEPAIT NATIONAL HIGH SCHOOL,23,23,0.5217391304347827,0.4347826086956523,0.04347826086956522,0,0,12,10,1,0,0,23,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Masbate,Esperanza,309902,Allanaraiz-Marfil High School,495,490,0.8612244897959184,0.13265306122448978,0.006122448979591837,0,0,422,65,3,0,0,121,103,18,0,0,0,156,137,19,0,0,0,102,101,1,0,0,0,111,81,27,3,0,0
Region V,Masbate,Esperanza,302171,Santos E. Conag National High School,515,514,0.7568093385214009,0.22957198443579768,0.013618677042801557,0,0,389,118,7,0,0,140,78,60,2,0,0,133,96,32,5,0,0,123,97,26,0,0,0,118,118,0,0,0,0
Region V,Masbate,Esperanza,501841,Villa Integrated School,376,376,0.8297872340425533,0.16223404255319154,0.007978723404255319,0,0,312,61,3,0,0,106,84,21,1,0,0,99,74,25,0,0,0,96,89,7,0,0,0,75,65,8,2,0,0
Region V,Masbate,Mandaon,309910,Cabitan High School,895,810,0.6506172839506171,0.33086419753086427,0.013580246913580249,0.0049382716049382715,0,527,268,11,4,0,226,189,37,0,0,0,195,146,42,5,2,0,208,85,120,3,0,0,181,107,69,3,2,0
Region V,Masbate,Mandaon,302125,Cleofe A. Arce Memorial High School,255,233,0.9613733905579397,0.038626609442060096,0,0,0,224,9,0,0,0,79,71,8,0,0,0,44,44,0,0,0,0,45,45,0,0,0,0,65,64,1,0,0,0
Region V,Masbate,Mandaon,503000,Diogenes R. Cabarles Integrated School,39,37,0.3513513513513513,0.45945945945945954,0.1891891891891892,0,0,13,17,7,0,0,37,13,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Masbate,Mandaon,502987,Dionesio Rubio Barrredo Integrated School,74,74,0.21621621621621626,0.6081081081081081,0.16216216216216223,0.013513513513513514,0,16,45,12,1,0,42,10,24,7,1,0,32,6,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Masbate,Mandaon,302145,Federico A. Estipona Memorial High School,1057,991,0.7497477295660948,0.20585267406659938,0.025227043390514632,0.013118062563067608,0.006054490413723511,743,204,25,13,6,303,208,89,6,0,0,261,164,59,19,13,6,208,194,14,0,0,0,219,177,42,0,0,0
Region V,Masbate,Mandaon,302122,Isaac B. Caballero High School,172,172,0.3488372093023256,0.313953488372093,0.27325581395348836,0.06395348837209301,0,60,54,47,11,0,48,3,25,18,2,0,54,21,7,20,6,0,38,21,17,0,0,0,32,15,5,9,3,0
Region V,Masbate,Mandaon,309939,Lantangan High School,262,235,0.8340425531914895,0.16595744680851066,0,0,0,196,39,0,0,0,71,39,32,0,0,0,53,51,2,0,0,0,65,65,0,0,0,0,46,41,5,0,0,0
Region V,Masbate,Mandaon,502752,Maolingon Integrated School,206,206,0.11165048543689321,0.5145631067961164,0.3252427184466019,0.048543689320388356,0,23,106,67,10,0,72,9,38,22,3,0,57,6,24,25,2,0,33,5,16,9,3,0,44,3,28,11,2,0
Region V,Masbate,Mandaon,309907,San Pablo National High School,480,477,0.681341719077568,0.27672955974842767,0.025157232704402517,0.008385744234800837,0.008385744234800837,325,132,12,4,4,126,102,10,8,4,2,139,83,56,0,0,0,95,89,0,4,0,2,117,51,66,0,0,0
Region V,Masbate,Mandaon,302120,Tagpu High School,293,290,0.6206896551724138,0.31724137931034485,0.05862068965517242,0.0034482758620689663,0,180,92,17,1,0,82,31,45,6,0,0,79,62,16,1,0,0,75,34,30,10,1,0,54,53,1,0,0,0
Region V,Masbate,Mandaon,309940,Tumalaytay High School,285,284,0.295774647887324,0.6056338028169014,0.09154929577464788,0.007042253521126761,0,84,172,26,2,0,85,11,47,25,2,0,75,6,69,0,0,0,70,50,20,0,0,0,54,17,36,1,0,0
Region V,Masbate,Milagros,305979,Gulapo Jumao-as High School,204,197,0,0.1218274111675127,0.8730964467005077,0.005076142131979695,0,0,24,172,1,0,49,0,6,43,0,0,70,0,6,64,0,0,33,0,4,28,1,0,45,0,8,37,0,0
Region V,Masbate,Milagros,302139,Jamorawon National High School,375,357,0,0,0.226890756302521,0.73109243697479,0.042016806722689086,0,0,81,261,15,102,0,0,0,102,0,128,0,0,28,100,0,60,0,0,34,26,0,67,0,0,19,33,15
Region V,Masbate,Milagros,502751,John Miller Integrated School,143,143,0.9090909090909091,0.08391608391608393,0.006993006993006994,0,0,130,12,1,0,0,42,37,4,1,0,0,45,44,1,0,0,0,38,31,7,0,0,0,18,18,0,0,0,0
Region V,Masbate,Milagros,502421,Magsalangi Integrated School,161,160,0.1375,0.25,0.47500000000000003,0.13125,0.0062499999999999995,22,40,76,21,1,48,6,3,31,7,1,44,11,29,4,0,0,35,1,5,23,6,0,33,4,3,18,8,0
Region V,Masbate,Milagros,309908,Mary Perpetua E. Brioso National High School,339,318,0.7641509433962265,0.20440251572327045,0.03144654088050314,0,0,243,65,10,0,0,109,68,35,6,0,0,84,52,28,4,0,0,63,61,2,0,0,0,62,62,0,0,0,0
Region V,Masbate,Milagros,302147,Masbate School of Fisheries,882,748,0.75,0.1056149732620321,0.11229946524064172,0.03208556149732621,0,561,79,84,24,0,187,44,36,83,24,0,231,206,24,1,0,0,200,197,3,0,0,0,130,114,16,0,0,0
Region V,Masbate,Milagros,502612,Matiporon Integrated School,125,125,0.696,0.264,0.04,0,0,87,33,5,0,0,33,22,10,1,0,0,52,28,20,4,0,0,28,27,1,0,0,0,12,10,2,0,0,0
Region V,Masbate,Milagros,302119,Melchor B. Burlaos Memorial High School,247,224,0.4464285714285715,0.3839285714285715,0.16517857142857137,0.004464285714285715,0,100,86,37,1,0,70,26,34,10,0,0,56,26,19,11,0,0,42,17,17,8,0,0,56,31,16,8,1,0
Region V,Masbate,Milagros,302150,Milagros National High School,380,363,0.7272727272727272,0.2617079889807163,0.011019283746556474,0,0,264,95,4,0,0,107,45,58,4,0,0,111,111,0,0,0,0,82,65,17,0,0,0,63,43,20,0,0,0
Region V,Masbate,Milagros,309949,Revil-Bajar National High School,209,209,0.8277511961722488,0.14832535885167467,0.02392344497607655,0,0,173,31,5,0,0,53,51,2,0,0,0,57,26,26,5,0,0,51,51,0,0,0,0,48,45,3,0,0,0
Region V,Masbate,Milagros,309906,Serafin C. Rosero Memorial High School,493,493,0.8762677484787018,0.11967545638945233,0.004056795131845842,0,0,432,59,2,0,0,127,123,4,0,0,0,149,99,48,2,0,0,108,107,1,0,0,0,109,103,6,0,0,0
Region V,Masbate,Milagros,309944,Taisan High School,221,221,0.9638009049773755,0.03619909502262444,0,0,0,213,8,0,0,0,75,68,7,0,0,0,51,50,1,0,0,0,46,46,0,0,0,0,49,49,0,0,0,0
Region V,Masbate,Mobo,309941,Cristeta Bagano Memorial High School,790,776,0.8079896907216495,0.18170103092783504,0.009020618556701028,0.0012886597938144332,0,627,141,7,1,0,223,168,49,5,1,0,230,211,18,1,0,0,151,98,52,1,0,0,172,150,22,0,0,0
Region V,Masbate,Mobo,502115,Dacu IS,103,103,0.25242718446601936,0.5145631067961164,0.08737864077669906,0.11650485436893206,0.029126213592233007,26,53,9,12,3,30,3,5,8,11,3,19,2,15,1,1,0,37,15,22,0,0,0,17,6,11,0,0,0
Region V,Masbate,Mobo,309922,Floro L. Medina Memorial High School,193,193,0.8082901554404146,0.12435233160621761,0.05699481865284974,0.010362694300518135,0,156,24,11,2,0,67,53,6,7,1,0,60,50,7,3,0,0,33,27,4,1,1,0,33,26,7,0,0,0
Region V,Masbate,Mobo,302146,Marintoc National High School,512,511,0.9628180039138944,0.03522504892367906,0.0019569471624266144,0,0,492,18,1,0,0,142,142,0,0,0,0,127,127,0,0,0,0,133,121,11,1,0,0,109,102,7,0,0,0
