time_point,school_id,grade,level_group,english_assessed,summed_category_count,discrepancy_count,has_discrepancy,is_in_dlp_randomization_file
BoSY,300049,Grade 10,3-level,116,66,-50,TRUE,TRUE
BoSY,300049,Grade 7,2-level,159,73,-86,TRUE,TRUE
BoSY,300049,Grade 7,3-level,159,89,-70,TRUE,TRUE
BoSY,300049,Grade 8,2-level,148,59,-89,TRUE,TRUE
BoSY,300049,Grade 8,3-level,148,93,-55,TRUE,TRUE
BoSY,300049,Grade 9,2-level,118,39,-79,TRUE,TRUE
BoSY,300049,Grade 9,3-level,118,80,-38,TRUE,TRUE
BoSY,300050,Grade 10,2-level,22,8,-14,TRUE,TRUE
BoSY,300050,Grade 10,3-level,22,14,-8,TRUE,TRUE
BoSY,300050,Grade 7,2-level,20,7,-13,TRUE,TRUE
BoSY,300050,Grade 7,3-level,20,13,-7,TRUE,TRUE
BoSY,300050,Grade 8,2-level,13,5,-8,TRUE,TRUE
BoSY,300050,Grade 8,3-level,13,8,-5,TRUE,TRUE
BoSY,300050,Grade 9,2-level,25,13,-12,TRUE,TRUE
BoSY,300050,Grade 9,3-level,25,12,-13,TRUE,TRUE
BoSY,300051,Grade 10,2-level,79,28,-51,TRUE,FALSE
BoSY,300051,Grade 10,3-level,79,51,-28,TRUE,FALSE
BoSY,300051,Grade 7,2-level,119,38,-81,TRUE,FALSE
BoSY,300051,Grade 7,3-level,119,81,-38,TRUE,FALSE
BoSY,300051,Grade 8,2-level,94,23,-71,TRUE,FALSE
BoSY,300051,Grade 8,3-level,94,72,-22,TRUE,FALSE
BoSY,300051,Grade 9,2-level,85,47,-38,TRUE,FALSE
BoSY,300051,Grade 9,3-level,85,41,-44,TRUE,FALSE
BoSY,300052,Grade 10,2-level,1131,582,-549,TRUE,FALSE
BoSY,300052,Grade 10,3-level,1131,587,-544,TRUE,FALSE
BoSY,300052,Grade 7,2-level,1323,772,-551,TRUE,FALSE
BoSY,300052,Grade 7,3-level,1323,605,-718,TRUE,FALSE
BoSY,300052,Grade 8,2-level,1196,777,-419,TRUE,FALSE
BoSY,300052,Grade 8,3-level,1196,436,-760,TRUE,FALSE
BoSY,300052,Grade 9,2-level,1021,675,-346,TRUE,FALSE
BoSY,300052,Grade 9,3-level,1021,520,-501,TRUE,FALSE
BoSY,300053,Grade 10,2-level,15,10,-5,TRUE,TRUE
BoSY,300053,Grade 10,3-level,15,5,-10,TRUE,TRUE
BoSY,300053,Grade 7,2-level,17,3,-14,TRUE,TRUE
BoSY,300053,Grade 7,3-level,17,14,-3,TRUE,TRUE
BoSY,300053,Grade 8,2-level,20,4,-16,TRUE,TRUE
BoSY,300053,Grade 8,3-level,20,16,-4,TRUE,TRUE
BoSY,300053,Grade 9,2-level,16,4,-12,TRUE,TRUE
BoSY,300053,Grade 9,3-level,16,12,-4,TRUE,TRUE
BoSY,300054,Grade 10,2-level,67,26,-41,TRUE,TRUE
BoSY,300054,Grade 10,3-level,67,41,-26,TRUE,TRUE
BoSY,300054,Grade 7,2-level,91,74,-17,TRUE,TRUE
BoSY,300054,Grade 7,3-level,91,28,-63,TRUE,TRUE
BoSY,300054,Grade 8,2-level,88,74,-14,TRUE,TRUE
BoSY,300054,Grade 8,3-level,88,43,-45,TRUE,TRUE
BoSY,300054,Grade 9,2-level,76,62,-14,TRUE,TRUE
BoSY,300054,Grade 9,3-level,76,76,0,FALSE,TRUE
BoSY,300055,Grade 10,2-level,83,36,-47,TRUE,TRUE
BoSY,300055,Grade 10,3-level,83,47,-36,TRUE,TRUE
BoSY,300055,Grade 7,2-level,62,8,-54,TRUE,TRUE
BoSY,300055,Grade 7,3-level,62,54,-8,TRUE,TRUE
BoSY,300055,Grade 8,2-level,72,6,-66,TRUE,TRUE
BoSY,300055,Grade 8,3-level,72,66,-6,TRUE,TRUE
BoSY,300055,Grade 9,2-level,55,25,-30,TRUE,TRUE
BoSY,300055,Grade 9,3-level,55,31,-24,TRUE,TRUE
BoSY,300056,Grade 10,2-level,147,57,-90,TRUE,TRUE
BoSY,300056,Grade 10,3-level,147,92,-55,TRUE,TRUE
BoSY,300056,Grade 7,2-level,184,37,-147,TRUE,TRUE
BoSY,300056,Grade 7,3-level,184,150,-34,TRUE,TRUE
BoSY,300056,Grade 8,2-level,166,29,-137,TRUE,TRUE
BoSY,300056,Grade 8,3-level,166,137,-29,TRUE,TRUE
BoSY,300056,Grade 9,2-level,137,42,-95,TRUE,TRUE
BoSY,300056,Grade 9,3-level,137,95,-42,TRUE,TRUE
BoSY,300057,Grade 10,2-level,158,60,-98,TRUE,TRUE
BoSY,300057,Grade 10,3-level,158,101,-57,TRUE,TRUE
BoSY,300057,Grade 7,2-level,209,47,-162,TRUE,TRUE
BoSY,300057,Grade 7,3-level,209,163,-46,TRUE,TRUE
BoSY,300057,Grade 8,2-level,193,39,-154,TRUE,TRUE
BoSY,300057,Grade 8,3-level,193,155,-38,TRUE,TRUE
BoSY,300057,Grade 9,2-level,147,59,-88,TRUE,TRUE
BoSY,300057,Grade 9,3-level,147,89,-58,TRUE,TRUE
BoSY,300058,Grade 10,2-level,37,28,-9,TRUE,TRUE
BoSY,300058,Grade 10,3-level,37,21,-16,TRUE,TRUE
BoSY,300058,Grade 7,2-level,49,32,-17,TRUE,TRUE
BoSY,300058,Grade 7,3-level,49,23,-26,TRUE,TRUE
BoSY,300058,Grade 8,2-level,27,14,-13,TRUE,TRUE
BoSY,300058,Grade 8,3-level,27,17,-10,TRUE,TRUE
BoSY,300058,Grade 9,2-level,19,12,-7,TRUE,TRUE
BoSY,300058,Grade 9,3-level,19,11,-8,TRUE,TRUE
BoSY,300059,Grade 10,2-level,47,20,-27,TRUE,TRUE
BoSY,300059,Grade 10,3-level,47,30,-17,TRUE,TRUE
BoSY,300059,Grade 7,2-level,83,8,-75,TRUE,TRUE
BoSY,300059,Grade 7,3-level,83,75,-8,TRUE,TRUE
BoSY,300059,Grade 8,2-level,61,0,-61,TRUE,TRUE
BoSY,300059,Grade 8,3-level,61,61,0,FALSE,TRUE
BoSY,300059,Grade 9,2-level,63,10,-53,TRUE,TRUE
BoSY,300059,Grade 9,3-level,63,53,-10,TRUE,TRUE
BoSY,300060,Grade 10,2-level,111,67,-44,TRUE,TRUE
BoSY,300060,Grade 10,3-level,111,62,-49,TRUE,TRUE
BoSY,300060,Grade 7,2-level,133,35,-98,TRUE,TRUE
BoSY,300060,Grade 7,3-level,133,98,-35,TRUE,TRUE
BoSY,300060,Grade 8,2-level,111,43,-68,TRUE,TRUE
BoSY,300060,Grade 8,3-level,111,68,-43,TRUE,TRUE
BoSY,300060,Grade 9,2-level,74,32,-42,TRUE,TRUE
BoSY,300060,Grade 9,3-level,74,43,-31,TRUE,TRUE
BoSY,300061,Grade 10,2-level,47,28,-19,TRUE,TRUE
BoSY,300061,Grade 10,3-level,47,26,-21,TRUE,TRUE
BoSY,300061,Grade 7,2-level,48,32,-16,TRUE,TRUE
BoSY,300061,Grade 7,3-level,48,21,-27,TRUE,TRUE
BoSY,300061,Grade 8,2-level,53,39,-14,TRUE,TRUE
BoSY,300061,Grade 8,3-level,53,22,-31,TRUE,TRUE
BoSY,300061,Grade 9,2-level,33,23,-10,TRUE,TRUE
BoSY,300061,Grade 9,3-level,33,16,-17,TRUE,TRUE
BoSY,300062,Grade 10,2-level,28,24,-4,TRUE,TRUE
BoSY,300062,Grade 10,3-level,28,7,-21,TRUE,TRUE
BoSY,300062,Grade 7,2-level,31,25,-6,TRUE,TRUE
BoSY,300062,Grade 7,3-level,31,6,-25,TRUE,TRUE
BoSY,300062,Grade 8,2-level,24,14,-10,TRUE,TRUE
BoSY,300062,Grade 8,3-level,24,10,-14,TRUE,TRUE
BoSY,300062,Grade 9,2-level,13,11,-2,TRUE,TRUE
BoSY,300062,Grade 9,3-level,13,2,-11,TRUE,TRUE
BoSY,300063,Grade 10,2-level,572,217,-355,TRUE,TRUE
BoSY,300063,Grade 10,3-level,572,372,-200,TRUE,TRUE
BoSY,300063,Grade 7,2-level,673,170,-503,TRUE,TRUE
BoSY,300063,Grade 7,3-level,673,512,-161,TRUE,TRUE
BoSY,300063,Grade 8,2-level,731,146,-585,TRUE,TRUE
BoSY,300063,Grade 8,3-level,731,585,-146,TRUE,TRUE
BoSY,300063,Grade 9,2-level,464,207,-257,TRUE,TRUE
BoSY,300063,Grade 9,3-level,464,258,-206,TRUE,TRUE
BoSY,300064,Grade 10,2-level,38,32,-6,TRUE,TRUE
BoSY,300064,Grade 10,3-level,38,9,-29,TRUE,TRUE
BoSY,300064,Grade 7,2-level,31,10,-21,TRUE,TRUE
BoSY,300064,Grade 7,3-level,31,22,-9,TRUE,TRUE
BoSY,300064,Grade 8,2-level,39,16,-23,TRUE,TRUE
BoSY,300064,Grade 8,3-level,39,25,-14,TRUE,TRUE
BoSY,300064,Grade 9,2-level,37,29,-8,TRUE,TRUE
BoSY,300064,Grade 9,3-level,37,18,-19,TRUE,TRUE
BoSY,300065,Grade 10,2-level,42,15,-27,TRUE,TRUE
BoSY,300065,Grade 10,3-level,42,27,-15,TRUE,TRUE
BoSY,300065,Grade 7,2-level,40,8,-32,TRUE,TRUE
BoSY,300065,Grade 7,3-level,40,32,-8,TRUE,TRUE
BoSY,300065,Grade 8,2-level,24,3,-21,TRUE,TRUE
BoSY,300065,Grade 8,3-level,24,21,-3,TRUE,TRUE
BoSY,300065,Grade 9,2-level,23,3,-20,TRUE,TRUE
BoSY,300065,Grade 9,3-level,23,20,-3,TRUE,TRUE
BoSY,300066,Grade 10,2-level,22,11,-11,TRUE,TRUE
BoSY,300066,Grade 10,3-level,22,14,-8,TRUE,TRUE
BoSY,300066,Grade 7,2-level,39,25,-14,TRUE,TRUE
BoSY,300066,Grade 7,3-level,39,19,-20,TRUE,TRUE
BoSY,300066,Grade 8,2-level,38,24,-14,TRUE,TRUE
BoSY,300066,Grade 8,3-level,38,18,-20,TRUE,TRUE
BoSY,300066,Grade 9,2-level,31,17,-14,TRUE,TRUE
BoSY,300066,Grade 9,3-level,31,19,-12,TRUE,TRUE
BoSY,300067,Grade 10,2-level,38,20,-18,TRUE,TRUE
BoSY,300067,Grade 10,3-level,38,18,-20,TRUE,TRUE
BoSY,300067,Grade 7,2-level,50,11,-39,TRUE,TRUE
BoSY,300067,Grade 7,3-level,50,39,-11,TRUE,TRUE
BoSY,300067,Grade 8,2-level,39,2,-37,TRUE,TRUE
BoSY,300067,Grade 8,3-level,39,37,-2,TRUE,TRUE
BoSY,300067,Grade 9,2-level,34,13,-21,TRUE,TRUE
BoSY,300067,Grade 9,3-level,34,21,-13,TRUE,TRUE
BoSY,300068,Grade 10,2-level,28,18,-10,TRUE,TRUE
BoSY,300068,Grade 10,3-level,28,11,-17,TRUE,TRUE
BoSY,300068,Grade 7,2-level,16,3,-13,TRUE,TRUE
BoSY,300068,Grade 7,3-level,16,13,-3,TRUE,TRUE
BoSY,300068,Grade 8,2-level,24,6,-18,TRUE,TRUE
BoSY,300068,Grade 8,3-level,24,18,-6,TRUE,TRUE
BoSY,300068,Grade 9,2-level,18,10,-8,TRUE,TRUE
BoSY,300068,Grade 9,3-level,18,11,-7,TRUE,TRUE
BoSY,300069,Grade 10,2-level,70,60,-10,TRUE,TRUE
BoSY,300069,Grade 10,3-level,70,35,-35,TRUE,TRUE
BoSY,300069,Grade 7,2-level,99,69,-30,TRUE,TRUE
BoSY,300069,Grade 7,3-level,99,36,-63,TRUE,TRUE
BoSY,300069,Grade 8,2-level,85,68,-17,TRUE,TRUE
BoSY,300069,Grade 8,3-level,85,27,-58,TRUE,TRUE
BoSY,300069,Grade 9,2-level,63,48,-15,TRUE,TRUE
BoSY,300069,Grade 9,3-level,63,24,-39,TRUE,TRUE
BoSY,300070,Grade 10,2-level,60,12,-48,TRUE,TRUE
BoSY,300070,Grade 10,3-level,60,48,-12,TRUE,TRUE
BoSY,300070,Grade 7,2-level,86,24,-62,TRUE,TRUE
BoSY,300070,Grade 7,3-level,86,62,-24,TRUE,TRUE
BoSY,300070,Grade 8,2-level,67,8,-59,TRUE,TRUE
BoSY,300070,Grade 8,3-level,67,60,-7,TRUE,TRUE
BoSY,300070,Grade 9,2-level,51,20,-31,TRUE,TRUE
BoSY,300070,Grade 9,3-level,51,32,-19,TRUE,TRUE
BoSY,300071,Grade 10,2-level,25,21,-4,TRUE,TRUE
BoSY,300071,Grade 10,3-level,25,16,-9,TRUE,TRUE
BoSY,300071,Grade 7,2-level,22,2,-20,TRUE,TRUE
BoSY,300071,Grade 7,3-level,22,20,-2,TRUE,TRUE
BoSY,300071,Grade 8,2-level,26,24,-2,TRUE,TRUE
BoSY,300071,Grade 8,3-level,26,10,-16,TRUE,TRUE
BoSY,300071,Grade 9,2-level,20,18,-2,TRUE,TRUE
BoSY,300071,Grade 9,3-level,20,15,-5,TRUE,TRUE
BoSY,300072,Grade 10,2-level,252,252,0,FALSE,TRUE
BoSY,300072,Grade 10,3-level,252,241,-11,TRUE,TRUE
BoSY,300072,Grade 7,2-level,267,221,-46,TRUE,TRUE
BoSY,300072,Grade 7,3-level,267,200,-67,TRUE,TRUE
BoSY,300072,Grade 8,2-level,247,238,-9,TRUE,TRUE
BoSY,300072,Grade 8,3-level,247,189,-58,TRUE,TRUE
BoSY,300072,Grade 9,2-level,172,172,0,FALSE,TRUE
BoSY,300072,Grade 9,3-level,172,160,-12,TRUE,TRUE
BoSY,300073,Grade 10,2-level,118,117,-1,TRUE,TRUE
BoSY,300073,Grade 10,3-level,118,105,-13,TRUE,TRUE
BoSY,300073,Grade 7,2-level,113,101,-12,TRUE,TRUE
BoSY,300073,Grade 7,3-level,113,96,-17,TRUE,TRUE
BoSY,300073,Grade 8,2-level,108,108,0,FALSE,TRUE
BoSY,300073,Grade 8,3-level,108,78,-30,TRUE,TRUE
BoSY,300073,Grade 9,2-level,111,111,0,FALSE,TRUE
BoSY,300073,Grade 9,3-level,111,72,-39,TRUE,TRUE
BoSY,300074,Grade 10,2-level,50,26,-24,TRUE,TRUE
BoSY,300074,Grade 10,3-level,50,44,-6,TRUE,TRUE
BoSY,300074,Grade 7,2-level,66,50,-16,TRUE,TRUE
BoSY,300074,Grade 7,3-level,66,31,-35,TRUE,TRUE
BoSY,300074,Grade 8,2-level,67,58,-9,TRUE,TRUE
BoSY,300074,Grade 8,3-level,67,36,-31,TRUE,TRUE
BoSY,300074,Grade 9,2-level,51,28,-23,TRUE,TRUE
BoSY,300074,Grade 9,3-level,51,32,-19,TRUE,TRUE
BoSY,300075,Grade 10,2-level,106,87,-19,TRUE,TRUE
BoSY,300075,Grade 10,3-level,106,34,-72,TRUE,TRUE
BoSY,300075,Grade 7,2-level,131,30,-101,TRUE,TRUE
BoSY,300075,Grade 7,3-level,131,101,-30,TRUE,TRUE
BoSY,300075,Grade 8,2-level,115,38,-77,TRUE,TRUE
BoSY,300075,Grade 8,3-level,115,77,-38,TRUE,TRUE
BoSY,300075,Grade 9,2-level,95,46,-49,TRUE,TRUE
BoSY,300075,Grade 9,3-level,95,49,-46,TRUE,TRUE
BoSY,300076,Grade 10,2-level,45,43,-2,TRUE,TRUE
BoSY,300076,Grade 10,3-level,45,21,-24,TRUE,TRUE
BoSY,300076,Grade 7,2-level,47,44,-3,TRUE,TRUE
BoSY,300076,Grade 7,3-level,47,6,-41,TRUE,TRUE
BoSY,300076,Grade 8,2-level,49,32,-17,TRUE,TRUE
BoSY,300076,Grade 8,3-level,49,33,-16,TRUE,TRUE
BoSY,300076,Grade 9,2-level,28,22,-6,TRUE,TRUE
BoSY,300076,Grade 9,3-level,28,14,-14,TRUE,TRUE
BoSY,300077,Grade 10,2-level,344,143,-201,TRUE,TRUE
BoSY,300077,Grade 10,3-level,344,209,-135,TRUE,TRUE
BoSY,300077,Grade 7,2-level,437,113,-324,TRUE,TRUE
BoSY,300077,Grade 7,3-level,437,327,-110,TRUE,TRUE
BoSY,300077,Grade 8,2-level,417,76,-341,TRUE,TRUE
BoSY,300077,Grade 8,3-level,417,341,-76,TRUE,TRUE
BoSY,300077,Grade 9,2-level,326,157,-169,TRUE,TRUE
BoSY,300077,Grade 9,3-level,326,176,-150,TRUE,TRUE
BoSY,300078,Grade 10,2-level,173,161,-12,TRUE,TRUE
BoSY,300078,Grade 10,3-level,173,17,-156,TRUE,TRUE
BoSY,300078,Grade 7,2-level,196,65,-131,TRUE,TRUE
BoSY,300078,Grade 7,3-level,196,132,-64,TRUE,TRUE
BoSY,300078,Grade 8,2-level,190,22,-168,TRUE,TRUE
BoSY,300078,Grade 8,3-level,190,168,-22,TRUE,TRUE
BoSY,300078,Grade 9,2-level,138,53,-85,TRUE,TRUE
BoSY,300078,Grade 9,3-level,138,88,-50,TRUE,TRUE
BoSY,300079,Grade 10,2-level,34,14,-20,TRUE,TRUE
BoSY,300079,Grade 10,3-level,34,22,-12,TRUE,TRUE
BoSY,300079,Grade 7,2-level,32,13,-19,TRUE,TRUE
BoSY,300079,Grade 7,3-level,32,21,-11,TRUE,TRUE
BoSY,300079,Grade 8,2-level,20,4,-16,TRUE,TRUE
BoSY,300079,Grade 8,3-level,20,16,-4,TRUE,TRUE
BoSY,300079,Grade 9,2-level,26,7,-19,TRUE,TRUE
BoSY,300079,Grade 9,3-level,26,19,-7,TRUE,TRUE
BoSY,300080,Grade 10,2-level,522,249,-273,TRUE,TRUE
BoSY,300080,Grade 10,3-level,522,273,-249,TRUE,TRUE
BoSY,300080,Grade 7,2-level,582,320,-262,TRUE,TRUE
BoSY,300080,Grade 7,3-level,582,271,-311,TRUE,TRUE
BoSY,300080,Grade 8,2-level,484,147,-337,TRUE,TRUE
BoSY,300080,Grade 8,3-level,484,337,-147,TRUE,TRUE
BoSY,300080,Grade 9,2-level,390,196,-194,TRUE,TRUE
BoSY,300080,Grade 9,3-level,390,198,-192,TRUE,TRUE
BoSY,300081,Grade 10,2-level,58,32,-26,TRUE,TRUE
BoSY,300081,Grade 10,3-level,58,32,-26,TRUE,TRUE
BoSY,300081,Grade 7,2-level,73,29,-44,TRUE,TRUE
BoSY,300081,Grade 7,3-level,73,54,-19,TRUE,TRUE
BoSY,300081,Grade 8,2-level,40,25,-15,TRUE,TRUE
BoSY,300081,Grade 8,3-level,40,20,-20,TRUE,TRUE
BoSY,300081,Grade 9,2-level,44,23,-21,TRUE,TRUE
BoSY,300081,Grade 9,3-level,44,27,-17,TRUE,TRUE
BoSY,300083,Grade 10,2-level,116,100,-16,TRUE,FALSE
BoSY,300083,Grade 10,3-level,116,51,-65,TRUE,FALSE
BoSY,300083,Grade 7,2-level,124,50,-74,TRUE,FALSE
BoSY,300083,Grade 7,3-level,124,75,-49,TRUE,FALSE
BoSY,300083,Grade 8,2-level,100,73,-27,TRUE,FALSE
BoSY,300083,Grade 8,3-level,100,37,-63,TRUE,FALSE
BoSY,300083,Grade 9,2-level,106,51,-55,TRUE,FALSE
BoSY,300083,Grade 9,3-level,106,55,-51,TRUE,FALSE
BoSY,300085,Grade 10,2-level,105,53,-52,TRUE,TRUE
BoSY,300085,Grade 10,3-level,105,68,-37,TRUE,TRUE
BoSY,300085,Grade 7,2-level,131,44,-87,TRUE,TRUE
BoSY,300085,Grade 7,3-level,131,87,-44,TRUE,TRUE
BoSY,300085,Grade 8,2-level,108,29,-79,TRUE,TRUE
BoSY,300085,Grade 8,3-level,108,79,-29,TRUE,TRUE
BoSY,300085,Grade 9,2-level,71,32,-39,TRUE,TRUE
BoSY,300085,Grade 9,3-level,71,41,-30,TRUE,TRUE
BoSY,300086,Grade 10,2-level,379,136,-243,TRUE,TRUE
BoSY,300086,Grade 10,3-level,379,253,-126,TRUE,TRUE
BoSY,300086,Grade 7,2-level,541,295,-246,TRUE,TRUE
BoSY,300086,Grade 7,3-level,541,249,-292,TRUE,TRUE
BoSY,300086,Grade 8,2-level,506,119,-387,TRUE,TRUE
BoSY,300086,Grade 8,3-level,506,388,-118,TRUE,TRUE
BoSY,300086,Grade 9,2-level,332,155,-177,TRUE,TRUE
BoSY,300086,Grade 9,3-level,332,188,-144,TRUE,TRUE
BoSY,300087,Grade 10,2-level,82,37,-45,TRUE,TRUE
BoSY,300087,Grade 10,3-level,82,73,-9,TRUE,TRUE
BoSY,300087,Grade 7,2-level,95,41,-54,TRUE,TRUE
BoSY,300087,Grade 7,3-level,95,88,-7,TRUE,TRUE
BoSY,300087,Grade 8,2-level,114,70,-44,TRUE,TRUE
BoSY,300087,Grade 8,3-level,114,114,0,FALSE,TRUE
BoSY,300087,Grade 9,2-level,77,51,-26,TRUE,TRUE
BoSY,300087,Grade 9,3-level,77,77,0,FALSE,TRUE
BoSY,300088,Grade 10,2-level,106,49,-57,TRUE,FALSE
BoSY,300088,Grade 10,3-level,106,60,-46,TRUE,FALSE
BoSY,300088,Grade 7,2-level,171,46,-125,TRUE,FALSE
BoSY,300088,Grade 7,3-level,171,125,-46,TRUE,FALSE
BoSY,300088,Grade 8,2-level,135,18,-117,TRUE,FALSE
BoSY,300088,Grade 8,3-level,135,119,-16,TRUE,FALSE
BoSY,300088,Grade 9,2-level,94,43,-51,TRUE,FALSE
BoSY,300088,Grade 9,3-level,94,54,-40,TRUE,FALSE
BoSY,300089,Grade 10,2-level,58,39,-19,TRUE,FALSE
BoSY,300089,Grade 10,3-level,58,23,-35,TRUE,FALSE
BoSY,300089,Grade 7,2-level,67,24,-43,TRUE,FALSE
BoSY,300089,Grade 7,3-level,67,43,-24,TRUE,FALSE
BoSY,300089,Grade 8,2-level,69,13,-56,TRUE,FALSE
BoSY,300089,Grade 8,3-level,69,56,-13,TRUE,FALSE
BoSY,300089,Grade 9,2-level,44,25,-19,TRUE,FALSE
BoSY,300089,Grade 9,3-level,44,19,-25,TRUE,FALSE
BoSY,300090,Grade 10,2-level,51,8,-43,TRUE,FALSE
BoSY,300090,Grade 10,3-level,51,43,-8,TRUE,FALSE
BoSY,300090,Grade 7,2-level,74,30,-44,TRUE,FALSE
BoSY,300090,Grade 7,3-level,74,46,-28,TRUE,FALSE
BoSY,300090,Grade 8,2-level,51,9,-42,TRUE,FALSE
BoSY,300090,Grade 8,3-level,51,42,-9,TRUE,FALSE
BoSY,300090,Grade 9,2-level,54,29,-25,TRUE,FALSE
BoSY,300090,Grade 9,3-level,54,25,-29,TRUE,FALSE
BoSY,300091,Grade 10,2-level,87,41,-46,TRUE,FALSE
BoSY,300091,Grade 10,3-level,87,46,-41,TRUE,FALSE
BoSY,300091,Grade 7,2-level,103,46,-57,TRUE,FALSE
BoSY,300091,Grade 7,3-level,103,57,-46,TRUE,FALSE
BoSY,300091,Grade 8,2-level,102,50,-52,TRUE,FALSE
BoSY,300091,Grade 8,3-level,102,52,-50,TRUE,FALSE
BoSY,300091,Grade 9,2-level,74,26,-48,TRUE,FALSE
BoSY,300091,Grade 9,3-level,74,48,-26,TRUE,FALSE
BoSY,300092,Grade 10,2-level,76,28,-48,TRUE,FALSE
BoSY,300092,Grade 10,3-level,76,48,-28,TRUE,FALSE
BoSY,300092,Grade 7,2-level,89,64,-25,TRUE,FALSE
BoSY,300092,Grade 7,3-level,89,39,-50,TRUE,FALSE
BoSY,300092,Grade 8,2-level,75,35,-40,TRUE,FALSE
BoSY,300092,Grade 8,3-level,75,57,-18,TRUE,FALSE
BoSY,300092,Grade 9,2-level,49,21,-28,TRUE,FALSE
BoSY,300092,Grade 9,3-level,49,28,-21,TRUE,FALSE
BoSY,300093,Grade 10,2-level,408,202,-206,TRUE,FALSE
BoSY,300093,Grade 10,3-level,408,225,-183,TRUE,FALSE
BoSY,300093,Grade 7,2-level,533,195,-338,TRUE,FALSE
BoSY,300093,Grade 7,3-level,533,348,-185,TRUE,FALSE
BoSY,300093,Grade 8,2-level,517,184,-333,TRUE,FALSE
BoSY,300093,Grade 8,3-level,517,337,-180,TRUE,FALSE
BoSY,300093,Grade 9,2-level,373,243,-130,TRUE,FALSE
BoSY,300093,Grade 9,3-level,373,199,-174,TRUE,FALSE
BoSY,300094,Grade 10,2-level,92,55,-37,TRUE,FALSE
BoSY,300094,Grade 10,3-level,92,39,-53,TRUE,FALSE
BoSY,300094,Grade 7,2-level,139,59,-80,TRUE,FALSE
BoSY,300094,Grade 7,3-level,139,81,-58,TRUE,FALSE
BoSY,300094,Grade 8,2-level,133,26,-107,TRUE,FALSE
BoSY,300094,Grade 8,3-level,133,107,-26,TRUE,FALSE
BoSY,300094,Grade 9,2-level,88,57,-31,TRUE,FALSE
BoSY,300094,Grade 9,3-level,88,32,-56,TRUE,FALSE
BoSY,300095,Grade 10,2-level,471,251,-220,TRUE,FALSE
BoSY,300095,Grade 10,3-level,471,233,-238,TRUE,FALSE
BoSY,300095,Grade 7,2-level,439,171,-268,TRUE,FALSE
BoSY,300095,Grade 7,3-level,439,271,-168,TRUE,FALSE
BoSY,300095,Grade 8,2-level,464,146,-318,TRUE,FALSE
BoSY,300095,Grade 8,3-level,464,321,-143,TRUE,FALSE
BoSY,300095,Grade 9,2-level,371,212,-159,TRUE,FALSE
BoSY,300095,Grade 9,3-level,371,181,-190,TRUE,FALSE
BoSY,300096,Grade 10,2-level,68,35,-33,TRUE,FALSE
BoSY,300096,Grade 10,3-level,68,33,-35,TRUE,FALSE
BoSY,300096,Grade 7,2-level,75,42,-33,TRUE,FALSE
BoSY,300096,Grade 7,3-level,75,33,-42,TRUE,FALSE
BoSY,300096,Grade 8,2-level,71,12,-59,TRUE,FALSE
BoSY,300096,Grade 8,3-level,71,59,-12,TRUE,FALSE
BoSY,300096,Grade 9,2-level,57,34,-23,TRUE,FALSE
BoSY,300096,Grade 9,3-level,57,23,-34,TRUE,FALSE
BoSY,300097,Grade 10,2-level,33,18,-15,TRUE,FALSE
BoSY,300097,Grade 10,3-level,33,15,-18,TRUE,FALSE
BoSY,300097,Grade 7,2-level,40,30,-10,TRUE,FALSE
BoSY,300097,Grade 7,3-level,40,11,-29,TRUE,FALSE
BoSY,300097,Grade 8,2-level,35,13,-22,TRUE,FALSE
BoSY,300097,Grade 8,3-level,35,22,-13,TRUE,FALSE
BoSY,300097,Grade 9,2-level,26,15,-11,TRUE,FALSE
BoSY,300097,Grade 9,3-level,26,15,-11,TRUE,FALSE
BoSY,300098,Grade 10,2-level,18,11,-7,TRUE,FALSE
BoSY,300098,Grade 10,3-level,18,7,-11,TRUE,FALSE
BoSY,300098,Grade 7,2-level,36,10,-26,TRUE,FALSE
BoSY,300098,Grade 7,3-level,36,26,-10,TRUE,FALSE
BoSY,300098,Grade 8,2-level,24,2,-22,TRUE,FALSE
BoSY,300098,Grade 8,3-level,24,22,-2,TRUE,FALSE
BoSY,300098,Grade 9,2-level,19,3,-16,TRUE,FALSE
BoSY,300098,Grade 9,3-level,19,16,-3,TRUE,FALSE
BoSY,300099,Grade 10,2-level,24,16,-8,TRUE,TRUE
BoSY,300099,Grade 10,3-level,24,8,-16,TRUE,TRUE
BoSY,300099,Grade 7,2-level,52,19,-33,TRUE,TRUE
BoSY,300099,Grade 7,3-level,52,33,-19,TRUE,TRUE
BoSY,300099,Grade 8,2-level,42,12,-30,TRUE,TRUE
BoSY,300099,Grade 8,3-level,42,30,-12,TRUE,TRUE
BoSY,300099,Grade 9,2-level,24,10,-14,TRUE,TRUE
BoSY,300099,Grade 9,3-level,24,15,-9,TRUE,TRUE
BoSY,300100,Grade 10,2-level,66,13,-53,TRUE,FALSE
BoSY,300100,Grade 10,3-level,66,53,-13,TRUE,FALSE
BoSY,300100,Grade 7,2-level,73,37,-36,TRUE,FALSE
BoSY,300100,Grade 7,3-level,73,36,-37,TRUE,FALSE
BoSY,300100,Grade 8,2-level,77,12,-65,TRUE,FALSE
BoSY,300100,Grade 8,3-level,77,65,-12,TRUE,FALSE
BoSY,300100,Grade 9,2-level,41,22,-19,TRUE,FALSE
